instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
ba_8192_1_5.txt,barabasi_albert_10ins_m20,42,SpecAnn-NCV,-2109605.0000000005,2.2946784496307373,True,62,0.9474374888485204,1.0,0,32,2025-11-19 22:24:22
ba_8192_1_5.txt,barabasi_albert_10ins_m20,43,SpecAnn-NCV,-2106601.0,2.283222198486328,True,49,0.9801172997452104,1.0,0,32,2025-11-19 22:24:24
ba_8192_1_5.txt,barabasi_albert_10ins_m20,44,SpecAnn-NCV,-2110999.0,2.301924705505371,True,74,0.9760921603577252,1.0,0,32,2025-11-19 22:24:27
ba_8192_1_5.txt,barabasi_albert_10ins_m20,45,SpecAnn-NCV,-2113269.0,2.2957355976104736,True,77,0.9474374888485204,1.0,0,32,2025-11-19 22:24:29
ba_8192_1_5.txt,barabasi_albert_10ins_m20,46,SpecAnn-NCV,-2107863.0000000005,2.2750484943389893,True,60,0.9720503535125016,1.0,0,32,2025-11-19 22:24:31
ba_8192_1_5.txt,barabasi_albert_10ins_m20,47,SpecAnn-NCV,-2111437.0,2.2973949909210205,True,60,0.9474374888485204,1.0,0,32,2025-11-19 22:24:34
ba_8192_1_5.txt,barabasi_albert_10ins_m20,48,SpecAnn-NCV,-2113553.0,2.3015706539154053,True,60,0.9841259761879442,1.0,0,32,2025-11-19 22:24:36
ba_8192_1_5.txt,barabasi_albert_10ins_m20,49,SpecAnn-NCV,-2115529.0000000005,2.2931113243103027,True,63,0.9474374888485204,1.0,0,32,2025-11-19 22:24:39
ba_8192_1_5.txt,barabasi_albert_10ins_m20,50,SpecAnn-NCV,-2108909.0,2.277195453643799,True,58,0.967991670426842,1.0,0,32,2025-11-19 22:24:41
ba_8192_1_5.txt,barabasi_albert_10ins_m20,51,SpecAnn-NCV,-2109579.0,2.2870371341705322,True,63,0.9639158979224881,1.0,0,32,2025-11-19 22:24:43
