instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
ba_1024_1_5.txt,barabasi_albert_10ins_m20,42,SpecAnn-NCV,-267786.0,1.9529612064361568,True,60,0.8557356277302758,1.0,0,32,2025-11-19 20:40:18
ba_1024_1_5.txt,barabasi_albert_10ins_m20,43,SpecAnn-NCV,-267780.0,1.9607477188110352,True,65,0.8829085791038153,1.0,0,32,2025-11-19 20:40:21
ba_1024_1_5.txt,barabasi_albert_10ins_m20,44,SpecAnn-NCV,-267896.0,1.9661362171173096,True,54,0.8694282672026621,1.0,0,32,2025-11-19 20:40:23
ba_1024_1_5.txt,barabasi_albert_10ins_m20,45,SpecAnn-NCV,-268422.0,1.949909210205078,True,60,0.8739448080737451,1.0,0,32,2025-11-19 20:40:25
ba_1024_1_5.txt,barabasi_albert_10ins_m20,46,SpecAnn-NCV,-268194.0,1.9607946872711184,True,64,0.8829085791038153,1.0,0,32,2025-11-19 20:40:27
ba_1024_1_5.txt,barabasi_albert_10ins_m20,47,SpecAnn-NCV,-268622.00000000006,1.95397424697876,True,56,0.8829085791038153,1.0,0,32,2025-11-19 20:40:29
ba_1024_1_5.txt,barabasi_albert_10ins_m20,48,SpecAnn-NCV,-268052.00000000006,1.9554076194763184,True,71,0.8829085791038153,1.0,0,32,2025-11-19 20:40:31
ba_1024_1_5.txt,barabasi_albert_10ins_m20,49,SpecAnn-NCV,-268296.00000000006,1.9495353698730469,True,60,0.878438127193422,1.0,0,32,2025-11-19 20:40:33
ba_1024_1_5.txt,barabasi_albert_10ins_m20,50,SpecAnn-NCV,-268962.0,1.9579474925994875,True,76,0.8917822551223932,1.0,0,32,2025-11-19 20:40:35
ba_1024_1_5.txt,barabasi_albert_10ins_m20,51,SpecAnn-NCV,-267514.00000000006,1.9623820781707764,True,82,0.8739448080737451,1.0,0,32,2025-11-19 20:40:37
