instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_1048576_1_5.txt,erdos_renyi_10ins_m20,42,SpecAdj,-265693579.0,0.6316056251525879,True,32,0,1.0,0,2025-11-21 03:53:05
er_1048576_1_5.txt,erdos_renyi_10ins_m20,43,SpecAdj,-265510019.00000003,0.603553295135498,True,39,0,1.0,0,2025-11-21 03:53:06
er_1048576_1_5.txt,erdos_renyi_10ins_m20,44,SpecAdj,-265414771.0,0.5978612899780273,True,36,0,1.0,0,2025-11-21 03:53:06
er_1048576_1_5.txt,erdos_renyi_10ins_m20,45,SpecAdj,-265561219.0,0.5928142070770264,True,36,0,1.0,0,2025-11-21 03:53:07
er_1048576_1_5.txt,erdos_renyi_10ins_m20,46,SpecAdj,-265884703.0,0.6296510696411133,True,42,0,1.0,0,2025-11-21 03:53:08
er_1048576_1_5.txt,erdos_renyi_10ins_m20,47,SpecAdj,-265809363.00000003,0.628054141998291,True,46,0,1.0,0,2025-11-21 03:53:08
er_1048576_1_5.txt,erdos_renyi_10ins_m20,48,SpecAdj,-265471461.0,0.6816949844360352,True,56,0,1.0,0,2025-11-21 03:53:09
er_1048576_1_5.txt,erdos_renyi_10ins_m20,49,SpecAdj,-265685421.0,0.5997283458709717,True,36,0,1.0,0,2025-11-21 03:53:10
er_1048576_1_5.txt,erdos_renyi_10ins_m20,50,SpecAdj,-265757075.00000003,0.6049225330352783,True,41,0,1.0,0,2025-11-21 03:53:10
er_1048576_1_5.txt,erdos_renyi_10ins_m20,51,SpecAdj,-265545013.00000003,0.6052651405334473,True,38,0,1.0,0,2025-11-21 03:53:11
