instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_131072_1_1.txt,erdos_renyi_10ins_m20,42,SpecAdj,-33224419.0,0.1219012737274169,True,31,0,1.0,0,2025-11-21 03:56:21
er_131072_1_1.txt,erdos_renyi_10ins_m20,43,SpecAdj,-33243091.0,0.12058687210083,True,30,0,1.0,0,2025-11-21 03:56:21
er_131072_1_1.txt,erdos_renyi_10ins_m20,44,SpecAdj,-33300557.0,0.1007673740386962,True,37,0,1.0,0,2025-11-21 03:56:21
er_131072_1_1.txt,erdos_renyi_10ins_m20,45,SpecAdj,-33301127.0,0.0840406417846679,True,28,0,1.0,0,2025-11-21 03:56:21
er_131072_1_1.txt,erdos_renyi_10ins_m20,46,SpecAdj,-33304111.0,0.0873072147369384,True,33,0,1.0,0,2025-11-21 03:56:21
er_131072_1_1.txt,erdos_renyi_10ins_m20,47,SpecAdj,-33352303.000000004,0.0882720947265625,True,34,0,1.0,0,2025-11-21 03:56:21
er_131072_1_1.txt,erdos_renyi_10ins_m20,48,SpecAdj,-33319891.000000004,0.0894043445587158,True,35,0,1.0,0,2025-11-21 03:56:21
er_131072_1_1.txt,erdos_renyi_10ins_m20,49,SpecAdj,-33346233.0,0.0826649665832519,True,28,0,1.0,0,2025-11-21 03:56:21
er_131072_1_1.txt,erdos_renyi_10ins_m20,50,SpecAdj,-33292639.000000004,0.0900590419769287,True,36,0,1.0,0,2025-11-21 03:56:22
er_131072_1_1.txt,erdos_renyi_10ins_m20,51,SpecAdj,-33273136.999999996,0.08614611625671387,True,33,0,1.0,0,2025-11-21 03:56:22
