instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_1048576_1_4.txt,erdos_renyi_10ins_m20,42,SpecAdj,-265601839.00000003,0.6530144214630127,True,38,0,1.0,0,2025-11-21 03:52:22
er_1048576_1_4.txt,erdos_renyi_10ins_m20,43,SpecAdj,-265501579.00000003,0.6055567264556885,True,40,0,1.0,0,2025-11-21 03:52:22
er_1048576_1_4.txt,erdos_renyi_10ins_m20,44,SpecAdj,-265506801.0,0.6105976104736328,True,39,0,1.0,0,2025-11-21 03:52:23
er_1048576_1_4.txt,erdos_renyi_10ins_m20,45,SpecAdj,-265712321.0,0.6133337020874023,True,41,0,1.0,0,2025-11-21 03:52:23
er_1048576_1_4.txt,erdos_renyi_10ins_m20,46,SpecAdj,-265546713.0,0.6206669807434082,True,40,0,1.0,0,2025-11-21 03:52:24
er_1048576_1_4.txt,erdos_renyi_10ins_m20,47,SpecAdj,-265635739.00000003,0.6285414695739746,True,44,0,1.0,0,2025-11-21 03:52:25
er_1048576_1_4.txt,erdos_renyi_10ins_m20,48,SpecAdj,-265528557.0,0.5984880924224854,True,34,0,1.0,0,2025-11-21 03:52:25
er_1048576_1_4.txt,erdos_renyi_10ins_m20,49,SpecAdj,-265459729.0,0.6066937446594238,True,39,0,1.0,0,2025-11-21 03:52:26
er_1048576_1_4.txt,erdos_renyi_10ins_m20,50,SpecAdj,-265600043.00000003,0.646230936050415,True,50,0,1.0,0,2025-11-21 03:52:26
er_1048576_1_4.txt,erdos_renyi_10ins_m20,51,SpecAdj,-265473289.0,0.6025869846343994,True,38,0,1.0,0,2025-11-21 03:52:27
