instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
er_32768_1_8.txt,erdos_renyi_10ins_m20,42,SPONGE,-7435553.0,0.7217152118682861,2,1.0,1.0,True,2025-11-16 15:11:57
