instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
er_1048576_1_1.txt,erdos_renyi_10ins_m20,42,SPONGE,-233453392.0,37.16896176338196,2,1.0,1.0,True,2025-11-16 14:57:30
