instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
er_512_1_7.txt,erdos_renyi_10ins_m20,42,SPONGE,-121833.0,0.019730329513549805,2,1.0,1.0,True,2025-11-16 15:12:01
