instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
er_4194304_1_4.bin.gz,erdos_renyi,42,SpecAnn,-1127459553.0,98.14010763168336,True,56,0.9474374888485204,1.0,0,32,2025-11-20 17:51:21
er_4194304_1_4.bin.gz,erdos_renyi,43,SpecAnn,-1127463719.0000002,89.7810468673706,True,64,0.9474374888485204,1.0,0,32,2025-11-20 17:52:51
er_4194304_1_4.bin.gz,erdos_renyi,44,SpecAnn,-1127427153.0,91.63195967674255,True,60,0.9474374888485204,1.0,0,32,2025-11-20 17:54:23
er_4194304_1_4.bin.gz,erdos_renyi,45,SpecAnn,-1127461951.0,89.93465542793274,True,70,0.9474374888485204,1.0,0,32,2025-11-20 17:55:53
er_4194304_1_4.bin.gz,erdos_renyi,46,SpecAnn,-1127308582.9999998,92.0439965724945,True,60,0.9474374888485204,1.0,0,32,2025-11-20 17:57:25
er_4194304_1_4.bin.gz,erdos_renyi,47,SpecAnn,-1127619241.0,92.11246824264526,True,58,0.9474374888485204,1.0,0,32,2025-11-20 17:58:57
er_4194304_1_4.bin.gz,erdos_renyi,48,SpecAnn,-1127663885.0,92.8465166091919,True,64,0.9474374888485204,1.0,0,32,2025-11-20 18:00:30
er_4194304_1_4.bin.gz,erdos_renyi,49,SpecAnn,-1127415958.9999998,91.77881741523744,True,61,0.9474374888485204,1.0,0,32,2025-11-20 18:02:02
er_4194304_1_4.bin.gz,erdos_renyi,50,SpecAnn,-1127626897.0000002,90.3244242668152,True,55,0.9474374888485204,1.0,0,32,2025-11-20 18:03:32
er_4194304_1_4.bin.gz,erdos_renyi,51,SpecAnn,-1127464277.0,84.80380082130432,True,54,0.9474374888485205,1.0,0,32,2025-11-20 18:04:57
