instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
er_4194304_1_6.bin.gz,erdos_renyi,42,SpecAnn,-1127760858.0,88.56347346305847,True,56,0.9474374888485204,1.0,0,32,2025-11-20 18:28:44
er_4194304_1_6.bin.gz,erdos_renyi,43,SpecAnn,-1127517580.0,100.96910881996156,True,79,0.9474374888485204,1.0,0,32,2025-11-20 18:30:25
er_4194304_1_6.bin.gz,erdos_renyi,44,SpecAnn,-1127688286.0000002,93.101704120636,True,74,0.9474374888485204,1.0,0,32,2025-11-20 18:31:59
er_4194304_1_6.bin.gz,erdos_renyi,45,SpecAnn,-1127548914.0,98.98686814308168,True,59,0.9474374888485204,1.0,0,32,2025-11-20 18:33:38
er_4194304_1_6.bin.gz,erdos_renyi,46,SpecAnn,-1127703179.9999998,96.3241708278656,True,72,0.9474374888485204,1.0,0,32,2025-11-20 18:35:14
er_4194304_1_6.bin.gz,erdos_renyi,47,SpecAnn,-1127786316.0000002,97.58204221725464,True,56,0.9474374888485204,1.0,0,32,2025-11-20 18:36:52
er_4194304_1_6.bin.gz,erdos_renyi,48,SpecAnn,-1127568171.9999998,84.0969808101654,True,55,0.9474374888485204,1.0,0,32,2025-11-20 18:38:16
er_4194304_1_6.bin.gz,erdos_renyi,49,SpecAnn,-1127718420.0,89.1170814037323,True,66,0.9474374888485204,1.0,0,32,2025-11-20 18:39:45
er_4194304_1_6.bin.gz,erdos_renyi,50,SpecAnn,-1127720732.0,88.6326060295105,True,62,0.9474374888485204,1.0,0,32,2025-11-20 18:41:14
er_4194304_1_6.bin.gz,erdos_renyi,51,SpecAnn,-1127665985.9999998,86.79600429534912,True,60,0.9474374888485205,1.0,0,32,2025-11-20 18:42:41
