instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
er_4194304_1_2.bin.gz,erdos_renyi,42,SpecAnn,-1127584183.0,89.42032957077026,True,64,0.9474374888485204,1.0,0,32,2025-11-20 17:15:05
er_4194304_1_2.bin.gz,erdos_renyi,43,SpecAnn,-1127556826.9999998,88.63620567321777,True,67,0.9474374888485204,1.0,0,32,2025-11-20 17:16:33
er_4194304_1_2.bin.gz,erdos_renyi,44,SpecAnn,-1127622151.0,85.98008680343628,True,59,0.9474374888485204,1.0,0,32,2025-11-20 17:17:59
er_4194304_1_2.bin.gz,erdos_renyi,45,SpecAnn,-1127557631.0,85.01019072532654,True,59,0.9474374888485204,1.0,0,32,2025-11-20 17:19:25
er_4194304_1_2.bin.gz,erdos_renyi,46,SpecAnn,-1127598981.0000002,83.95283508300781,True,55,0.9474374888485204,1.0,0,32,2025-11-20 17:20:49
er_4194304_1_2.bin.gz,erdos_renyi,47,SpecAnn,-1127626551.0,86.65318322181702,True,61,0.9474374888485204,1.0,0,32,2025-11-20 17:22:15
er_4194304_1_2.bin.gz,erdos_renyi,48,SpecAnn,-1127482457.0,87.2510027885437,True,63,0.9474374888485204,1.0,0,32,2025-11-20 17:23:43
er_4194304_1_2.bin.gz,erdos_renyi,49,SpecAnn,-1127347093.0000002,89.31535291671753,True,68,0.9474374888485204,1.0,0,32,2025-11-20 17:25:12
er_4194304_1_2.bin.gz,erdos_renyi,50,SpecAnn,-1127398495.0,86.3163251876831,True,59,0.9474374888485204,1.0,0,32,2025-11-20 17:26:38
er_4194304_1_2.bin.gz,erdos_renyi,51,SpecAnn,-1127468097.0,90.97098875045776,True,71,0.9474374888485205,1.0,0,32,2025-11-20 17:28:09
