instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
G50.txt,Gset,42,SpecAdj,-5760.0,0.0951011180877685,True,1,0,1.0,0,2025-11-24 04:58:48
G50.txt,Gset,43,SpecAdj,-5760.0,0.1062917709350586,True,1,0,1.0,0,2025-11-24 04:58:48
G50.txt,Gset,44,SpecAdj,-5760.0,0.0946424007415771,True,1,0,1.0,0,2025-11-24 04:58:48
G50.txt,Gset,45,SpecAdj,-5760.0,0.0840067863464355,True,1,0,1.0,0,2025-11-24 04:58:48
G50.txt,Gset,46,SpecAdj,-5760.0,0.0841453075408935,True,1,0,1.0,0,2025-11-24 04:58:48
G50.txt,Gset,47,SpecAdj,-5760.0,0.0842180252075195,True,1,0,1.0,0,2025-11-24 04:58:48
G50.txt,Gset,48,SpecAdj,-5760.0,0.084108829498291,True,1,0,1.0,0,2025-11-24 04:58:48
G50.txt,Gset,49,SpecAdj,-5760.0,0.0840966701507568,True,1,0,1.0,0,2025-11-24 04:58:48
G50.txt,Gset,50,SpecAdj,-5760.0,0.0893044471740722,True,1,0,1.0,0,2025-11-24 04:58:48
G50.txt,Gset,51,SpecAdj,-5760.0,0.08929109573364258,True,1,0,1.0,0,2025-11-24 04:58:49
