instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
G63.txt,Gset,42,SpecAdj,-1081.0000000000002,0.3822176456451416,True,1000,0,1.0,0,2025-11-24 04:59:10
G63.txt,Gset,43,SpecAdj,-1081.0000000000002,0.3825302124023437,True,1000,0,1.0,0,2025-11-24 04:59:10
G63.txt,Gset,44,SpecAdj,-1081.0000000000002,0.3817498683929443,True,1000,0,1.0,0,2025-11-24 04:59:10
G63.txt,Gset,45,SpecAdj,-1081.0000000000002,0.3818850517272949,True,1000,0,1.0,0,2025-11-24 04:59:11
G63.txt,Gset,46,SpecAdj,-1081.0000000000002,0.3904299736022949,True,1000,0,1.0,0,2025-11-24 04:59:11
G63.txt,Gset,47,SpecAdj,-1081.0000000000002,0.3923814296722412,True,1000,0,1.0,0,2025-11-24 04:59:12
G63.txt,Gset,48,SpecAdj,-1081.0000000000002,0.3911418914794922,True,1000,0,1.0,0,2025-11-24 04:59:12
G63.txt,Gset,49,SpecAdj,-1081.0000000000002,0.3935391902923584,True,1000,0,1.0,0,2025-11-24 04:59:12
G63.txt,Gset,50,SpecAdj,-1081.0000000000002,0.3937196731567383,True,1000,0,1.0,0,2025-11-24 04:59:13
G63.txt,Gset,51,SpecAdj,-1081.0000000000002,0.3951137065887451,True,1000,0,1.0,0,2025-11-24 04:59:13
