instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
G6.txt,Gset,42,SpecAdj,-4106.0,0.0293414592742919,True,28,0,1.0,0,2025-11-24 04:59:09
G6.txt,Gset,43,SpecAdj,-4097.999999999999,0.037384033203125,True,57,0,1.0,0,2025-11-24 04:59:09
G6.txt,Gset,44,SpecAdj,-4121.999999999999,0.0275747776031494,True,23,0,1.0,0,2025-11-24 04:59:09
G6.txt,Gset,45,SpecAdj,-4110.0,0.0337336063385009,True,46,0,1.0,0,2025-11-24 04:59:09
G6.txt,Gset,46,SpecAdj,-4064.0,0.0261850357055664,True,19,0,1.0,0,2025-11-24 04:59:09
G6.txt,Gset,47,SpecAdj,-4100.0,0.0297737121582031,True,13,0,1.0,0,2025-11-24 04:59:09
G6.txt,Gset,48,SpecAdj,-4110.0,0.0315327644348144,True,38,0,1.0,0,2025-11-24 04:59:09
G6.txt,Gset,49,SpecAdj,-4124.0,0.0255632400512695,True,17,0,1.0,0,2025-11-24 04:59:09
G6.txt,Gset,50,SpecAdj,-4096.0,0.0261547565460205,True,19,0,1.0,0,2025-11-24 04:59:09
G6.txt,Gset,51,SpecAdj,-4100.000000000001,0.02752971649169922,True,24,0,1.0,0,2025-11-24 04:59:09
