instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
G25.txt,Gset,42,SpecAdj,-6264.0,0.0401442050933837,True,17,0,1.0,0,2025-11-24 04:58:13
G25.txt,Gset,43,SpecAdj,-6288.000000000001,0.0376415252685546,True,27,0,1.0,0,2025-11-24 04:58:13
G25.txt,Gset,44,SpecAdj,-6297.999999999999,0.0406594276428222,True,18,0,1.0,0,2025-11-24 04:58:13
G25.txt,Gset,45,SpecAdj,-6290.0,0.0381796360015869,True,27,0,1.0,0,2025-11-24 04:58:13
G25.txt,Gset,46,SpecAdj,-6286.0,0.036341905593872,True,21,0,1.0,0,2025-11-24 04:58:13
G25.txt,Gset,47,SpecAdj,-6283.999999999999,0.0426511764526367,True,26,0,1.0,0,2025-11-24 04:58:13
G25.txt,Gset,48,SpecAdj,-6282.0,0.0350899696350097,True,17,0,1.0,0,2025-11-24 04:58:13
G25.txt,Gset,49,SpecAdj,-6320.0,0.0352270603179931,True,18,0,1.0,0,2025-11-24 04:58:13
G25.txt,Gset,50,SpecAdj,-6270.0,0.0964152812957763,True,22,0,1.0,0,2025-11-24 04:58:13
G25.txt,Gset,51,SpecAdj,-6286.0,0.0340423583984375,True,14,0,1.0,0,2025-11-24 04:58:13
