instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_32768_1_8.txt,barabasi_albert_10ins_m20,42,onlyLS,-8071595.000000001,0.2239978313446045,True,65,128,1000,32,2025-11-19 21:05:33
ba_32768_1_8.txt,barabasi_albert_10ins_m20,43,onlyLS,-8051203.000000001,0.2208776473999023,True,63,128,1000,32,2025-11-19 21:05:33
ba_32768_1_8.txt,barabasi_albert_10ins_m20,44,onlyLS,-8080525.0,0.2318832874298095,True,71,128,1000,32,2025-11-19 21:05:34
ba_32768_1_8.txt,barabasi_albert_10ins_m20,45,onlyLS,-8067363.0,0.2358970642089843,True,74,128,1000,32,2025-11-19 21:05:34
ba_32768_1_8.txt,barabasi_albert_10ins_m20,46,onlyLS,-8061550.999999999,0.2243437767028808,True,66,128,1000,32,2025-11-19 21:05:34
ba_32768_1_8.txt,barabasi_albert_10ins_m20,47,onlyLS,-8071741.000000001,0.2453260421752929,True,81,128,1000,32,2025-11-19 21:05:34
ba_32768_1_8.txt,barabasi_albert_10ins_m20,48,onlyLS,-8060127.000000002,0.2254066467285156,True,67,128,1000,32,2025-11-19 21:05:35
ba_32768_1_8.txt,barabasi_albert_10ins_m20,49,onlyLS,-8068325.000000001,0.2234036922454834,True,65,128,1000,32,2025-11-19 21:05:35
ba_32768_1_8.txt,barabasi_albert_10ins_m20,50,onlyLS,-8054765.000000001,0.245136022567749,True,81,128,1000,32,2025-11-19 21:05:35
ba_32768_1_8.txt,barabasi_albert_10ins_m20,51,onlyLS,-8058745.000000001,0.22914600372314453,True,68,128,1000,32,2025-11-19 21:05:35
