instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_256_1_7.txt,barabasi_albert_10ins_m20,42,onlyLS,-64241.99999999999,0.1192944049835205,True,106,128,1000,32,2025-11-19 21:00:35
ba_256_1_7.txt,barabasi_albert_10ins_m20,43,onlyLS,-64840.0,0.1150550842285156,True,96,128,1000,32,2025-11-19 21:00:35
ba_256_1_7.txt,barabasi_albert_10ins_m20,44,onlyLS,-64236.0,0.1190423965454101,True,109,128,1000,32,2025-11-19 21:00:35
ba_256_1_7.txt,barabasi_albert_10ins_m20,45,onlyLS,-65200.0,0.1088395118713378,True,80,128,1000,32,2025-11-19 21:00:35
ba_256_1_7.txt,barabasi_albert_10ins_m20,46,onlyLS,-64525.99999999999,0.1121306419372558,True,90,128,1000,32,2025-11-19 21:00:36
ba_256_1_7.txt,barabasi_albert_10ins_m20,47,onlyLS,-63833.99999999999,0.1100120544433593,True,83,128,1000,32,2025-11-19 21:00:36
ba_256_1_7.txt,barabasi_albert_10ins_m20,48,onlyLS,-64742.0,0.1213598251342773,True,120,128,1000,32,2025-11-19 21:00:36
ba_256_1_7.txt,barabasi_albert_10ins_m20,49,onlyLS,-64291.99999999999,0.1094331741333007,True,81,128,1000,32,2025-11-19 21:00:36
ba_256_1_7.txt,barabasi_albert_10ins_m20,50,onlyLS,-65107.99999999999,0.1109037399291992,True,87,128,1000,32,2025-11-19 21:00:36
ba_256_1_7.txt,barabasi_albert_10ins_m20,51,onlyLS,-64430.00000000001,0.10904788970947266,True,80,128,1000,32,2025-11-19 21:00:36
