instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,onlyLS,-61803278.00000001,1.6394307613372805,True,41,128,1000,32,2025-11-19 21:03:56
ba_262144_1_7.txt,barabasi_albert_10ins_m20,43,onlyLS,-61810738.00000001,1.7648675441741943,True,50,128,1000,32,2025-11-19 21:03:58
ba_262144_1_7.txt,barabasi_albert_10ins_m20,44,onlyLS,-61799606.0,1.7293329238891602,True,46,128,1000,32,2025-11-19 21:03:59
ba_262144_1_7.txt,barabasi_albert_10ins_m20,45,onlyLS,-61791740.00000001,1.6065990924835205,True,42,128,1000,32,2025-11-19 21:04:01
ba_262144_1_7.txt,barabasi_albert_10ins_m20,46,onlyLS,-61827120.00000001,1.6420066356658936,True,44,128,1000,32,2025-11-19 21:04:03
ba_262144_1_7.txt,barabasi_albert_10ins_m20,47,onlyLS,-61823946.0,1.540144443511963,True,39,128,1000,32,2025-11-19 21:04:04
ba_262144_1_7.txt,barabasi_albert_10ins_m20,48,onlyLS,-61847886.00000002,1.6221325397491455,True,43,128,1000,32,2025-11-19 21:04:06
ba_262144_1_7.txt,barabasi_albert_10ins_m20,49,onlyLS,-61860788.000000015,1.539752721786499,True,39,128,1000,32,2025-11-19 21:04:07
ba_262144_1_7.txt,barabasi_albert_10ins_m20,50,onlyLS,-61827712.0,1.6049587726593018,True,42,128,1000,32,2025-11-19 21:04:09
ba_262144_1_7.txt,barabasi_albert_10ins_m20,51,onlyLS,-61872910.00000001,1.7464640140533447,True,49,128,1000,32,2025-11-19 21:04:11
