instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_1024_1_9.txt,barabasi_albert_10ins_m20,42,onlyLS,-260724.0,0.1099038124084472,True,67,128,1000,32,2025-11-19 20:38:42
ba_1024_1_9.txt,barabasi_albert_10ins_m20,43,onlyLS,-261406.0,0.1133573055267334,True,80,128,1000,32,2025-11-19 20:38:42
ba_1024_1_9.txt,barabasi_albert_10ins_m20,44,onlyLS,-259326.00000000003,0.1106123924255371,True,71,128,1000,32,2025-11-19 20:38:42
ba_1024_1_9.txt,barabasi_albert_10ins_m20,45,onlyLS,-260280.00000000003,0.1113297939300537,True,73,128,1000,32,2025-11-19 20:38:42
ba_1024_1_9.txt,barabasi_albert_10ins_m20,46,onlyLS,-263336.0,0.1116266250610351,True,73,128,1000,32,2025-11-19 20:38:42
ba_1024_1_9.txt,barabasi_albert_10ins_m20,47,onlyLS,-258734.00000000003,0.11885666847229,True,97,128,1000,32,2025-11-19 20:38:42
ba_1024_1_9.txt,barabasi_albert_10ins_m20,48,onlyLS,-263794.0,0.1139891147613525,True,80,128,1000,32,2025-11-19 20:38:42
ba_1024_1_9.txt,barabasi_albert_10ins_m20,49,onlyLS,-260246.0,0.1173188686370849,True,91,128,1000,32,2025-11-19 20:38:42
ba_1024_1_9.txt,barabasi_albert_10ins_m20,50,onlyLS,-265738.0,0.1113679409027099,True,71,128,1000,32,2025-11-19 20:38:43
ba_1024_1_9.txt,barabasi_albert_10ins_m20,51,onlyLS,-265062.0,0.1136009693145752,True,79,128,1000,32,2025-11-19 20:38:43
