instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_32768_1_9.txt,barabasi_albert_10ins_m20,42,onlyLS,-8070040.0,0.216907262802124,True,60,128,1000,32,2025-11-19 21:05:37
ba_32768_1_9.txt,barabasi_albert_10ins_m20,43,onlyLS,-8064858.000000001,0.2231724262237548,True,65,128,1000,32,2025-11-19 21:05:37
ba_32768_1_9.txt,barabasi_albert_10ins_m20,44,onlyLS,-8083718.000000001,0.2179853916168213,True,61,128,1000,32,2025-11-19 21:05:37
ba_32768_1_9.txt,barabasi_albert_10ins_m20,45,onlyLS,-8062496.000000002,0.2225804328918457,True,64,128,1000,32,2025-11-19 21:05:37
ba_32768_1_9.txt,barabasi_albert_10ins_m20,46,onlyLS,-8070961.999999999,0.2504589557647705,True,82,128,1000,32,2025-11-19 21:05:38
ba_32768_1_9.txt,barabasi_albert_10ins_m20,47,onlyLS,-8074478.000000002,0.249140977859497,True,83,128,1000,32,2025-11-19 21:05:38
ba_32768_1_9.txt,barabasi_albert_10ins_m20,48,onlyLS,-8065856.0,0.2212538719177246,True,64,128,1000,32,2025-11-19 21:05:38
ba_32768_1_9.txt,barabasi_albert_10ins_m20,49,onlyLS,-8065434.000000001,0.2249867916107177,True,67,128,1000,32,2025-11-19 21:05:38
ba_32768_1_9.txt,barabasi_albert_10ins_m20,50,onlyLS,-8057162.0,0.2469604015350341,True,82,128,1000,32,2025-11-19 21:05:39
ba_32768_1_9.txt,barabasi_albert_10ins_m20,51,onlyLS,-8070492.000000001,0.22047638893127441,True,63,128,1000,32,2025-11-19 21:05:39
