instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_16384_1_3.txt,barabasi_albert_10ins_m20,42,onlyLS,-4035248.0,0.1696703433990478,True,73,128,1000,32,2025-11-19 20:59:58
ba_16384_1_3.txt,barabasi_albert_10ins_m20,43,onlyLS,-4048518.000000001,0.1649067401885986,True,68,128,1000,32,2025-11-19 20:59:58
ba_16384_1_3.txt,barabasi_albert_10ins_m20,44,onlyLS,-4046722.000000001,0.1704025268554687,True,74,128,1000,32,2025-11-19 20:59:59
ba_16384_1_3.txt,barabasi_albert_10ins_m20,45,onlyLS,-4052914.0,0.2116768360137939,True,68,128,1000,32,2025-11-19 20:59:59
ba_16384_1_3.txt,barabasi_albert_10ins_m20,46,onlyLS,-4042996.0,0.1667485237121582,True,70,128,1000,32,2025-11-19 20:59:59
ba_16384_1_3.txt,barabasi_albert_10ins_m20,47,onlyLS,-4050626.0,0.1672606468200683,True,71,128,1000,32,2025-11-19 20:59:59
ba_16384_1_3.txt,barabasi_albert_10ins_m20,48,onlyLS,-4045098.0,0.1689233779907226,True,73,128,1000,32,2025-11-19 20:59:59
ba_16384_1_3.txt,barabasi_albert_10ins_m20,49,onlyLS,-4054826.000000001,0.1723494529724121,True,77,128,1000,32,2025-11-19 20:59:59
ba_16384_1_3.txt,barabasi_albert_10ins_m20,50,onlyLS,-4043410.0,0.1666512489318847,True,70,128,1000,32,2025-11-19 21:00:00
ba_16384_1_3.txt,barabasi_albert_10ins_m20,51,onlyLS,-4047620.0000000005,0.17091035842895508,True,76,128,1000,32,2025-11-19 21:00:00
