instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_8192_1_8.txt,barabasi_albert_10ins_m20,42,onlyLS,-2027800.0,0.1317636966705322,True,60,128,1000,32,2025-11-19 21:16:43
ba_8192_1_8.txt,barabasi_albert_10ins_m20,43,onlyLS,-2039558.0,0.1325709819793701,True,63,128,1000,32,2025-11-19 21:16:43
ba_8192_1_8.txt,barabasi_albert_10ins_m20,44,onlyLS,-2028190.0,0.1333577632904052,True,65,128,1000,32,2025-11-19 21:16:43
ba_8192_1_8.txt,barabasi_albert_10ins_m20,45,onlyLS,-2017640.0,0.1373224258422851,True,73,128,1000,32,2025-11-19 21:16:44
ba_8192_1_8.txt,barabasi_albert_10ins_m20,46,onlyLS,-2017768.0,0.1322026252746582,True,63,128,1000,32,2025-11-19 21:16:44
ba_8192_1_8.txt,barabasi_albert_10ins_m20,47,onlyLS,-2022212.0,0.128819465637207,True,55,128,1000,32,2025-11-19 21:16:44
ba_8192_1_8.txt,barabasi_albert_10ins_m20,48,onlyLS,-2039158.0,0.1318175792694091,True,61,128,1000,32,2025-11-19 21:16:44
ba_8192_1_8.txt,barabasi_albert_10ins_m20,49,onlyLS,-2023870.0,0.132779836654663,True,63,128,1000,32,2025-11-19 21:16:44
ba_8192_1_8.txt,barabasi_albert_10ins_m20,50,onlyLS,-2022212.0,0.1328678131103515,True,63,128,1000,32,2025-11-19 21:16:44
ba_8192_1_8.txt,barabasi_albert_10ins_m20,51,onlyLS,-2030557.9999999998,0.1280367374420166,True,54,128,1000,32,2025-11-19 21:16:44
