instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_32768_1_5.txt,barabasi_albert_10ins_m20,42,onlyLS,-8071635.999999999,0.2260670661926269,True,67,128,1000,32,2025-11-19 21:05:23
ba_32768_1_5.txt,barabasi_albert_10ins_m20,43,onlyLS,-8092494.0,0.2182178497314453,True,61,128,1000,32,2025-11-19 21:05:23
ba_32768_1_5.txt,barabasi_albert_10ins_m20,44,onlyLS,-8059536.000000001,0.2166855335235595,True,60,128,1000,32,2025-11-19 21:05:23
ba_32768_1_5.txt,barabasi_albert_10ins_m20,45,onlyLS,-8065914.000000001,0.236854076385498,True,75,128,1000,32,2025-11-19 21:05:23
ba_32768_1_5.txt,barabasi_albert_10ins_m20,46,onlyLS,-8068960.000000001,0.221968412399292,True,64,128,1000,32,2025-11-19 21:05:23
ba_32768_1_5.txt,barabasi_albert_10ins_m20,47,onlyLS,-8062658.000000001,0.2477285861968994,True,83,128,1000,32,2025-11-19 21:05:24
ba_32768_1_5.txt,barabasi_albert_10ins_m20,48,onlyLS,-8073284.000000002,0.2582199573516845,True,91,128,1000,32,2025-11-19 21:05:24
ba_32768_1_5.txt,barabasi_albert_10ins_m20,49,onlyLS,-8077738.0,0.2269401550292968,True,68,128,1000,32,2025-11-19 21:05:24
ba_32768_1_5.txt,barabasi_albert_10ins_m20,50,onlyLS,-8070236.0,0.2458915710449218,True,82,128,1000,32,2025-11-19 21:05:24
ba_32768_1_5.txt,barabasi_albert_10ins_m20,51,onlyLS,-8074560.000000002,0.23452019691467285,True,73,128,1000,32,2025-11-19 21:05:25
