instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_64_1_1.txt,barabasi_albert_10ins_m20,42,onlyLS,-13774.999999999998,0.1065640449523925,True,85,128,1000,32,2025-11-19 21:15:15
ba_64_1_1.txt,barabasi_albert_10ins_m20,43,onlyLS,-13774.999999999998,0.1102869510650634,True,100,128,1000,32,2025-11-19 21:15:15
ba_64_1_1.txt,barabasi_albert_10ins_m20,44,onlyLS,-13774.999999999998,0.0981080532073974,True,56,128,1000,32,2025-11-19 21:15:15
ba_64_1_1.txt,barabasi_albert_10ins_m20,45,onlyLS,-13774.999999999998,0.1150977611541748,True,109,128,1000,32,2025-11-19 21:15:15
ba_64_1_1.txt,barabasi_albert_10ins_m20,46,onlyLS,-13774.999999999998,0.1115477085113525,True,94,128,1000,32,2025-11-19 21:15:15
ba_64_1_1.txt,barabasi_albert_10ins_m20,47,onlyLS,-13774.999999999998,0.110504150390625,True,90,128,1000,32,2025-11-19 21:15:15
ba_64_1_1.txt,barabasi_albert_10ins_m20,48,onlyLS,-13774.999999999998,0.1037137508392334,True,68,128,1000,32,2025-11-19 21:15:15
ba_64_1_1.txt,barabasi_albert_10ins_m20,49,onlyLS,-13774.999999999998,0.1095368862152099,True,87,128,1000,32,2025-11-19 21:15:16
ba_64_1_1.txt,barabasi_albert_10ins_m20,50,onlyLS,-13774.999999999998,0.1152288913726806,True,107,128,1000,32,2025-11-19 21:15:16
ba_64_1_1.txt,barabasi_albert_10ins_m20,51,onlyLS,-13774.999999999998,0.10559248924255371,True,74,128,1000,32,2025-11-19 21:15:16
