instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_262144_1_9.txt,barabasi_albert_10ins_m20,42,onlyLS,-61811964.0,1.740445613861084,True,46,128,1000,32,2025-11-19 21:04:49
ba_262144_1_9.txt,barabasi_albert_10ins_m20,43,onlyLS,-61815969.99999999,1.625957489013672,True,42,128,1000,32,2025-11-19 21:04:50
ba_262144_1_9.txt,barabasi_albert_10ins_m20,44,onlyLS,-61795233.99999999,1.5655789375305176,True,40,128,1000,32,2025-11-19 21:04:52
ba_262144_1_9.txt,barabasi_albert_10ins_m20,45,onlyLS,-61862307.99999999,1.6289525032043457,True,42,128,1000,32,2025-11-19 21:04:53
ba_262144_1_9.txt,barabasi_albert_10ins_m20,46,onlyLS,-61853022.00000001,1.6668097972869873,True,43,128,1000,32,2025-11-19 21:04:55
ba_262144_1_9.txt,barabasi_albert_10ins_m20,47,onlyLS,-61779431.99999999,1.6431663036346436,True,44,128,1000,32,2025-11-19 21:04:57
ba_262144_1_9.txt,barabasi_albert_10ins_m20,48,onlyLS,-61790354.0,1.5857794284820557,True,41,128,1000,32,2025-11-19 21:04:58
ba_262144_1_9.txt,barabasi_albert_10ins_m20,49,onlyLS,-61843658.00000001,1.8873708248138428,True,56,128,1000,32,2025-11-19 21:05:00
ba_262144_1_9.txt,barabasi_albert_10ins_m20,50,onlyLS,-61841991.99999999,1.5464491844177246,True,39,128,1000,32,2025-11-19 21:05:02
ba_262144_1_9.txt,barabasi_albert_10ins_m20,51,onlyLS,-61856935.999999985,1.6965749263763428,True,43,128,1000,32,2025-11-19 21:05:03
