instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_16384_1_4.txt,barabasi_albert_10ins_m20,42,onlyLS,-4052833.0,0.1703636646270752,True,74,128,1000,32,2025-11-19 21:00:01
ba_16384_1_4.txt,barabasi_albert_10ins_m20,43,onlyLS,-4046419.000000001,0.1753568649291992,True,64,128,1000,32,2025-11-19 21:00:01
ba_16384_1_4.txt,barabasi_albert_10ins_m20,44,onlyLS,-4046653.0,0.1774027347564697,True,84,128,1000,32,2025-11-19 21:00:01
ba_16384_1_4.txt,barabasi_albert_10ins_m20,45,onlyLS,-4061669.0,0.1693027019500732,True,73,128,1000,32,2025-11-19 21:00:01
ba_16384_1_4.txt,barabasi_albert_10ins_m20,46,onlyLS,-4062533.0,0.1656486988067627,True,69,128,1000,32,2025-11-19 21:00:01
ba_16384_1_4.txt,barabasi_albert_10ins_m20,47,onlyLS,-4049125.000000001,0.1681299209594726,True,72,128,1000,32,2025-11-19 21:00:01
ba_16384_1_4.txt,barabasi_albert_10ins_m20,48,onlyLS,-4047147.0,0.1669774055480957,True,69,128,1000,32,2025-11-19 21:00:02
ba_16384_1_4.txt,barabasi_albert_10ins_m20,49,onlyLS,-4060231.0,0.1688406467437744,True,71,128,1000,32,2025-11-19 21:00:02
ba_16384_1_4.txt,barabasi_albert_10ins_m20,50,onlyLS,-4043113.0,0.1823022365570068,True,90,128,1000,32,2025-11-19 21:00:02
ba_16384_1_4.txt,barabasi_albert_10ins_m20,51,onlyLS,-4056985.0000000005,0.1683943271636963,True,72,128,1000,32,2025-11-19 21:00:02
