instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_524288_1_1.txt,barabasi_albert_10ins_m20,42,onlyLS,-123490234.0,3.32619857788086,True,42,128,1000,32,2025-11-19 21:07:21
ba_524288_1_1.txt,barabasi_albert_10ins_m20,43,onlyLS,-123518442.0,3.312244176864624,True,43,128,1000,32,2025-11-19 21:07:25
ba_524288_1_1.txt,barabasi_albert_10ins_m20,44,onlyLS,-123475946.0,3.3666045665740967,True,44,128,1000,32,2025-11-19 21:07:28
ba_524288_1_1.txt,barabasi_albert_10ins_m20,45,onlyLS,-123474172.00000004,3.4080145359039307,True,45,128,1000,32,2025-11-19 21:07:32
ba_524288_1_1.txt,barabasi_albert_10ins_m20,46,onlyLS,-123429742.0,3.322018384933472,True,42,128,1000,32,2025-11-19 21:07:35
ba_524288_1_1.txt,barabasi_albert_10ins_m20,47,onlyLS,-123476794.0,3.32346510887146,True,43,128,1000,32,2025-11-19 21:07:38
ba_524288_1_1.txt,barabasi_albert_10ins_m20,48,onlyLS,-123476106.0,3.457441568374634,True,46,128,1000,32,2025-11-19 21:07:42
ba_524288_1_1.txt,barabasi_albert_10ins_m20,49,onlyLS,-123458950.0,3.63384747505188,True,50,128,1000,32,2025-11-19 21:07:45
ba_524288_1_1.txt,barabasi_albert_10ins_m20,50,onlyLS,-123431462.0,3.6827688217163086,True,49,128,1000,32,2025-11-19 21:07:49
ba_524288_1_1.txt,barabasi_albert_10ins_m20,51,onlyLS,-123500901.99999999,3.288323402404785,True,42,128,1000,32,2025-11-19 21:07:52
