instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_131072_1_7.txt,barabasi_albert_10ins_m20,42,onlyLS,-31143326.0,0.8519034385681152,True,42,128,1000,32,2025-11-19 20:59:18
ba_131072_1_7.txt,barabasi_albert_10ins_m20,43,onlyLS,-31175628.0,0.753964900970459,True,40,128,1000,32,2025-11-19 20:59:19
ba_131072_1_7.txt,barabasi_albert_10ins_m20,44,onlyLS,-31138074.0,0.8044013977050781,True,43,128,1000,32,2025-11-19 20:59:20
ba_131072_1_7.txt,barabasi_albert_10ins_m20,45,onlyLS,-31162330.0,0.7845931053161621,True,43,128,1000,32,2025-11-19 20:59:20
ba_131072_1_7.txt,barabasi_albert_10ins_m20,46,onlyLS,-31175396.000000007,0.7473914623260498,True,39,128,1000,32,2025-11-19 20:59:21
ba_131072_1_7.txt,barabasi_albert_10ins_m20,47,onlyLS,-31158248.0,0.8490331172943115,True,50,128,1000,32,2025-11-19 20:59:22
ba_131072_1_7.txt,barabasi_albert_10ins_m20,48,onlyLS,-31150710.0,0.7556822299957275,True,40,128,1000,32,2025-11-19 20:59:23
ba_131072_1_7.txt,barabasi_albert_10ins_m20,49,onlyLS,-31218292.000000004,0.7673790454864502,True,39,128,1000,32,2025-11-19 20:59:24
ba_131072_1_7.txt,barabasi_albert_10ins_m20,50,onlyLS,-31187966.0,0.8042812347412109,True,45,128,1000,32,2025-11-19 20:59:24
ba_131072_1_7.txt,barabasi_albert_10ins_m20,51,onlyLS,-31161770.0,0.7854664325714111,True,43,128,1000,32,2025-11-19 20:59:25
