instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,n_random_solutions,max_local_iterations,precision,timestamp
ba_524288_1_5.txt,barabasi_albert_10ins_m20,42,onlyLS,-123375885.0,3.423081636428833,True,39,128,1000,32,2025-11-19 21:11:00
ba_524288_1_5.txt,barabasi_albert_10ins_m20,43,onlyLS,-123488195.0,3.624656438827514,True,50,128,1000,32,2025-11-19 21:11:03
ba_524288_1_5.txt,barabasi_albert_10ins_m20,44,onlyLS,-123367819.0,3.5872809886932373,True,49,128,1000,32,2025-11-19 21:11:07
ba_524288_1_5.txt,barabasi_albert_10ins_m20,45,onlyLS,-123428293.0,3.672750949859619,True,51,128,1000,32,2025-11-19 21:11:11
ba_524288_1_5.txt,barabasi_albert_10ins_m20,46,onlyLS,-123349967.0,3.880901336669922,True,56,128,1000,32,2025-11-19 21:11:14
ba_524288_1_5.txt,barabasi_albert_10ins_m20,47,onlyLS,-123405410.99999996,3.2476141452789307,True,41,128,1000,32,2025-11-19 21:11:18
ba_524288_1_5.txt,barabasi_albert_10ins_m20,48,onlyLS,-123381981.0,3.5098354816436768,True,47,128,1000,32,2025-11-19 21:11:21
ba_524288_1_5.txt,barabasi_albert_10ins_m20,49,onlyLS,-123372147.0,3.471163511276245,True,46,128,1000,32,2025-11-19 21:11:25
ba_524288_1_5.txt,barabasi_albert_10ins_m20,50,onlyLS,-123434505.0,3.4748127460479736,True,46,128,1000,32,2025-11-19 21:11:28
ba_524288_1_5.txt,barabasi_albert_10ins_m20,51,onlyLS,-123581652.99999999,3.531665802001953,True,43,128,1000,32,2025-11-19 21:11:32
