instance_name,dataset,seed,solver_name,energy,time,qqa_best_obj,qqa_runtime,sol_size,learning_rate,temp,min_bg,max_bg,curve_rate,div_param,num_epochs,check_interval,device,timestamp
ba_2097152_1_9.bin.gz,barabasi_albert,42,QQA,-494513824.0,4731.706981658936,-494513952.0,4729.199579238892,100,1.0,0.001,-3.0,0.1,4.0,0.2,3000,500,cuda,2025-11-18 14:46:28
