instance_name,dataset,seed,solver_name,energy,time,qqa_best_obj,qqa_runtime,sol_size,learning_rate,temp,min_bg,max_bg,curve_rate,div_param,num_epochs,check_interval,device,timestamp
ba_4194304_1_4.bin.gz,barabasi_albert,42,QQA,-988864384.0,10869.442852258682,-988864832.0,10864.29521727562,100,1.0,0.001,-3.0,0.1,4.0,0.2,3000,500,cuda,2025-11-19 06:05:20
