instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_2097152_1_4.bin.gz,erdos_renyi,42,SpecAdj,-531476648.00000006,1.2359516620635986,True,36,0,1.0,0,2025-11-21 01:46:59
er_2097152_1_4.bin.gz,erdos_renyi,43,SpecAdj,-531110418.0000002,1.2262988090515137,True,40,0,1.0,0,2025-11-21 01:47:00
er_2097152_1_4.bin.gz,erdos_renyi,44,SpecAdj,-531225530.0000002,1.1870410442352295,True,41,0,1.0,0,2025-11-21 01:47:01
er_2097152_1_4.bin.gz,erdos_renyi,45,SpecAdj,-531218682.0,1.3034965991973877,True,50,0,1.0,0,2025-11-21 01:47:02
er_2097152_1_4.bin.gz,erdos_renyi,46,SpecAdj,-531492220.00000006,1.204395771026611,True,41,0,1.0,0,2025-11-21 01:47:04
er_2097152_1_4.bin.gz,erdos_renyi,47,SpecAdj,-531093835.9999999,1.3187854290008545,True,52,0,1.0,0,2025-11-21 01:47:05
er_2097152_1_4.bin.gz,erdos_renyi,48,SpecAdj,-531357554.0,1.223395586013794,True,43,0,1.0,0,2025-11-21 01:47:06
er_2097152_1_4.bin.gz,erdos_renyi,49,SpecAdj,-531123528.0000001,1.204073190689087,True,45,0,1.0,0,2025-11-21 01:47:07
er_2097152_1_4.bin.gz,erdos_renyi,50,SpecAdj,-531605088.0,1.2286007404327393,True,43,0,1.0,0,2025-11-21 01:47:09
er_2097152_1_4.bin.gz,erdos_renyi,51,SpecAdj,-531406687.99999994,1.1862928867340088,True,38,0,1.0,0,2025-11-21 01:47:10
