instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_4194304_1_7.bin.gz,erdos_renyi,42,SpecAdj,-1062481735.0,2.5602452754974365,True,43,0,1.0,0,2025-11-21 02:19:11
er_4194304_1_7.bin.gz,erdos_renyi,43,SpecAdj,-1062352170.9999998,2.6661620140075684,True,50,0,1.0,0,2025-11-21 02:19:14
er_4194304_1_7.bin.gz,erdos_renyi,44,SpecAdj,-1062612311.0,2.4457132816314697,True,38,0,1.0,0,2025-11-21 02:19:16
er_4194304_1_7.bin.gz,erdos_renyi,45,SpecAdj,-1061959569.0,2.6104485988616943,True,51,0,1.0,0,2025-11-21 02:19:19
er_4194304_1_7.bin.gz,erdos_renyi,46,SpecAdj,-1062099219.0,2.654428482055664,True,47,0,1.0,0,2025-11-21 02:19:22
er_4194304_1_7.bin.gz,erdos_renyi,47,SpecAdj,-1061903429.0,2.507086038589477,True,43,0,1.0,0,2025-11-21 02:19:24
er_4194304_1_7.bin.gz,erdos_renyi,48,SpecAdj,-1062910659.0,2.671199083328247,True,52,0,1.0,0,2025-11-21 02:19:27
er_4194304_1_7.bin.gz,erdos_renyi,49,SpecAdj,-1062679087.0,2.4697060585021973,True,40,0,1.0,0,2025-11-21 02:19:29
er_4194304_1_7.bin.gz,erdos_renyi,50,SpecAdj,-1062198138.9999998,2.581843852996826,True,45,0,1.0,0,2025-11-21 02:19:32
er_4194304_1_7.bin.gz,erdos_renyi,51,SpecAdj,-1062286264.9999998,2.7470922470092773,True,50,0,1.0,0,2025-11-21 02:19:35
