instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_2097152_1_9.bin.gz,erdos_renyi,42,SpecAdj,-530849424.0,1.2363088130950928,True,39,0,1.0,0,2025-11-21 01:54:29
er_2097152_1_9.bin.gz,erdos_renyi,43,SpecAdj,-530688049.9999999,1.2556827068328855,True,43,0,1.0,0,2025-11-21 01:54:30
er_2097152_1_9.bin.gz,erdos_renyi,44,SpecAdj,-531349188.0,1.2029473781585691,True,43,0,1.0,0,2025-11-21 01:54:32
er_2097152_1_9.bin.gz,erdos_renyi,45,SpecAdj,-531393450.00000006,1.195009469985962,True,37,0,1.0,0,2025-11-21 01:54:33
er_2097152_1_9.bin.gz,erdos_renyi,46,SpecAdj,-531100318.0000001,1.1914284229278564,True,40,0,1.0,0,2025-11-21 01:54:34
er_2097152_1_9.bin.gz,erdos_renyi,47,SpecAdj,-531169860.0,1.2529995441436768,True,43,0,1.0,0,2025-11-21 01:54:35
er_2097152_1_9.bin.gz,erdos_renyi,48,SpecAdj,-531157964.0000001,1.202099084854126,True,41,0,1.0,0,2025-11-21 01:54:36
er_2097152_1_9.bin.gz,erdos_renyi,49,SpecAdj,-530932771.9999999,1.2407073974609375,True,50,0,1.0,0,2025-11-21 01:54:38
er_2097152_1_9.bin.gz,erdos_renyi,50,SpecAdj,-530970084.00000006,1.2493958473205566,True,46,0,1.0,0,2025-11-21 01:54:39
er_2097152_1_9.bin.gz,erdos_renyi,51,SpecAdj,-530902307.9999999,1.3519892692565918,True,58,0,1.0,0,2025-11-21 01:54:40
