instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_4194304_1_2.bin.gz,erdos_renyi,42,SpecAdj,-1062146777.0,2.7113943099975586,True,54,0,1.0,0,2025-11-21 02:03:35
er_4194304_1_2.bin.gz,erdos_renyi,43,SpecAdj,-1062435693.0,2.6321909427642822,True,48,0,1.0,0,2025-11-21 02:03:38
er_4194304_1_2.bin.gz,erdos_renyi,44,SpecAdj,-1061875937.0,2.444299459457397,True,38,0,1.0,0,2025-11-21 02:03:40
er_4194304_1_2.bin.gz,erdos_renyi,45,SpecAdj,-1062597507.0,2.4636545181274414,True,42,0,1.0,0,2025-11-21 02:03:43
er_4194304_1_2.bin.gz,erdos_renyi,46,SpecAdj,-1062113137.0,2.5815224647521973,True,43,0,1.0,0,2025-11-21 02:03:45
er_4194304_1_2.bin.gz,erdos_renyi,47,SpecAdj,-1062782541.0,2.620312452316284,True,50,0,1.0,0,2025-11-21 02:03:48
er_4194304_1_2.bin.gz,erdos_renyi,48,SpecAdj,-1061868331.0000004,2.574456214904785,True,45,0,1.0,0,2025-11-21 02:03:50
er_4194304_1_2.bin.gz,erdos_renyi,49,SpecAdj,-1062109491.0,2.5799825191497803,True,47,0,1.0,0,2025-11-21 02:03:53
er_4194304_1_2.bin.gz,erdos_renyi,50,SpecAdj,-1062501078.9999996,2.636284828186035,True,45,0,1.0,0,2025-11-21 02:03:56
er_4194304_1_2.bin.gz,erdos_renyi,51,SpecAdj,-1062432232.9999999,2.541231393814087,True,40,0,1.0,0,2025-11-21 02:03:58
