instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_2097152_1_1.bin.gz,erdos_renyi,42,SpecAdj,-531261371.00000006,1.3025972843170166,True,43,0,1.0,0,2025-11-21 01:42:29
er_2097152_1_1.bin.gz,erdos_renyi,43,SpecAdj,-531476181.0,1.2155752182006836,True,38,0,1.0,0,2025-11-21 01:42:30
er_2097152_1_1.bin.gz,erdos_renyi,44,SpecAdj,-531324803.0,1.1899654865264893,True,40,0,1.0,0,2025-11-21 01:42:32
er_2097152_1_1.bin.gz,erdos_renyi,45,SpecAdj,-531170319.00000006,1.1756799221038818,True,35,0,1.0,0,2025-11-21 01:42:33
er_2097152_1_1.bin.gz,erdos_renyi,46,SpecAdj,-531291323.0,1.2738347053527832,True,43,0,1.0,0,2025-11-21 01:42:34
er_2097152_1_1.bin.gz,erdos_renyi,47,SpecAdj,-531442973.00000006,1.236040115356445,True,42,0,1.0,0,2025-11-21 01:42:35
er_2097152_1_1.bin.gz,erdos_renyi,48,SpecAdj,-531392305.00000006,1.1718192100524902,True,36,0,1.0,0,2025-11-21 01:42:36
er_2097152_1_1.bin.gz,erdos_renyi,49,SpecAdj,-531149714.9999999,1.1614782810211182,True,40,0,1.0,0,2025-11-21 01:42:38
er_2097152_1_1.bin.gz,erdos_renyi,50,SpecAdj,-531539725.00000006,1.1958410739898682,True,38,0,1.0,0,2025-11-21 01:42:39
er_2097152_1_1.bin.gz,erdos_renyi,51,SpecAdj,-530971128.99999994,1.1968598365783691,True,38,0,1.0,0,2025-11-21 01:42:40
