instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_8388608_1_7.bin.gz,erdos_renyi,42,SpecAdj,-2125339212.0,5.834869146347046,True,55,0,1.0,0,2025-11-21 03:16:04
er_8388608_1_7.bin.gz,erdos_renyi,43,SpecAdj,-2124557445.9999995,5.416576862335205,True,44,0,1.0,0,2025-11-21 03:16:10
er_8388608_1_7.bin.gz,erdos_renyi,44,SpecAdj,-2124905852.0,5.457365989685059,True,45,0,1.0,0,2025-11-21 03:16:15
er_8388608_1_7.bin.gz,erdos_renyi,45,SpecAdj,-2124877465.9999995,5.467798233032227,True,42,0,1.0,0,2025-11-21 03:16:21
er_8388608_1_7.bin.gz,erdos_renyi,46,SpecAdj,-2125016738.0,5.508699655532837,True,47,0,1.0,0,2025-11-21 03:16:26
er_8388608_1_7.bin.gz,erdos_renyi,47,SpecAdj,-2124946005.9999983,5.375906229019165,True,43,0,1.0,0,2025-11-21 03:16:32
er_8388608_1_7.bin.gz,erdos_renyi,48,SpecAdj,-2124575495.9999995,5.622298717498779,True,49,0,1.0,0,2025-11-21 03:16:37
er_8388608_1_7.bin.gz,erdos_renyi,49,SpecAdj,-2124407541.9999995,5.415550947189331,True,43,0,1.0,0,2025-11-21 03:16:43
er_8388608_1_7.bin.gz,erdos_renyi,50,SpecAdj,-2125343558.0000007,5.594092130661011,True,47,0,1.0,0,2025-11-21 03:16:48
er_8388608_1_7.bin.gz,erdos_renyi,51,SpecAdj,-2124855522.0,5.547893285751343,True,47,0,1.0,0,2025-11-21 03:16:54
