instance_name,dataset,seed,solver_name,energy,time,qqa_best_obj,qqa_runtime,sol_size,learning_rate,temp,min_bg,max_bg,curve_rate,div_param,num_epochs,check_interval,device,timestamp
er_4194304_1_6.bin.gz,erdos_renyi,42,QQA,-1041719296.0,5850.848615407944,-1041719680.0,5846.165402412415,100,1.0,0.001,-3.0,0.1,4.0,0.2,3000,500,cuda,2025-11-22 18:18:30
