instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_1048576_1_6.txt,erdos_renyi_10ins_m20,42,SpecSignedLap,-279984303.99999994,2.5713937282562256,True,21,1.0,1.0,1,2025-11-21 04:11:01
er_1048576_1_6.txt,erdos_renyi_10ins_m20,43,SpecSignedLap,-279998718.0,2.4604523181915283,True,22,1.0,1.0,1,2025-11-21 04:11:03
er_1048576_1_6.txt,erdos_renyi_10ins_m20,44,SpecSignedLap,-279950242.0,2.6664459705352783,True,22,1.0,1.0,1,2025-11-21 04:11:06
er_1048576_1_6.txt,erdos_renyi_10ins_m20,45,SpecSignedLap,-279990237.99999994,2.7138140201568604,True,20,1.0,1.0,1,2025-11-21 04:11:09
er_1048576_1_6.txt,erdos_renyi_10ins_m20,46,SpecSignedLap,-279973424.0,2.6185221672058105,True,26,1.0,1.0,1,2025-11-21 04:11:11
er_1048576_1_6.txt,erdos_renyi_10ins_m20,47,SpecSignedLap,-279996397.99999994,2.6853103637695312,True,27,1.0,1.0,1,2025-11-21 04:11:14
er_1048576_1_6.txt,erdos_renyi_10ins_m20,48,SpecSignedLap,-280019025.99999994,2.7535958290100098,True,25,1.0,1.0,1,2025-11-21 04:11:17
er_1048576_1_6.txt,erdos_renyi_10ins_m20,49,SpecSignedLap,-280021068.0,2.742428064346313,True,23,1.0,1.0,1,2025-11-21 04:11:20
er_1048576_1_6.txt,erdos_renyi_10ins_m20,50,SpecSignedLap,-279984086.0,2.7188940048217773,True,21,1.0,1.0,1,2025-11-21 04:11:22
er_1048576_1_6.txt,erdos_renyi_10ins_m20,51,SpecSignedLap,-279956781.99999994,2.7460434436798096,True,24,1.0,1.0,1,2025-11-21 04:11:25
