instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_65536_1_3.txt,erdos_renyi_10ins_m20,42,SpecSignedLap,-17655779.0,0.2123732566833496,True,35,1.0,1.0,1,2025-11-21 04:24:52
er_65536_1_3.txt,erdos_renyi_10ins_m20,43,SpecSignedLap,-17658645.0,0.155632734298706,True,30,1.0,1.0,1,2025-11-21 04:24:52
er_65536_1_3.txt,erdos_renyi_10ins_m20,44,SpecSignedLap,-17649961.0,0.1322302818298339,True,30,1.0,1.0,1,2025-11-21 04:24:53
er_65536_1_3.txt,erdos_renyi_10ins_m20,45,SpecSignedLap,-17679043.0,0.1329784393310547,True,33,1.0,1.0,1,2025-11-21 04:24:53
er_65536_1_3.txt,erdos_renyi_10ins_m20,46,SpecSignedLap,-17652683.0,0.133777379989624,True,34,1.0,1.0,1,2025-11-21 04:24:53
er_65536_1_3.txt,erdos_renyi_10ins_m20,47,SpecSignedLap,-17676053.0,0.1451296806335449,True,37,1.0,1.0,1,2025-11-21 04:24:53
er_65536_1_3.txt,erdos_renyi_10ins_m20,48,SpecSignedLap,-17657777.0,0.145254373550415,True,38,1.0,1.0,1,2025-11-21 04:24:53
er_65536_1_3.txt,erdos_renyi_10ins_m20,49,SpecSignedLap,-17671411.0,0.1355950832366943,True,39,1.0,1.0,1,2025-11-21 04:24:53
er_65536_1_3.txt,erdos_renyi_10ins_m20,50,SpecSignedLap,-17664375.0,0.1335015296936035,True,34,1.0,1.0,1,2025-11-21 04:24:53
er_65536_1_3.txt,erdos_renyi_10ins_m20,51,SpecSignedLap,-17670962.999999996,0.13563942909240723,True,39,1.0,1.0,1,2025-11-21 04:24:54
