instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_32768_1_4.txt,erdos_renyi_10ins_m20,42,SpecSignedLap,-8876094.999999998,0.1470584869384765,True,42,1.0,1.0,1,2025-11-21 04:18:58
er_32768_1_4.txt,erdos_renyi_10ins_m20,43,SpecSignedLap,-8847677.0,0.1131799221038818,True,36,1.0,1.0,1,2025-11-21 04:18:59
er_32768_1_4.txt,erdos_renyi_10ins_m20,44,SpecSignedLap,-8851637.0,0.1425447463989257,True,65,1.0,1.0,1,2025-11-21 04:18:59
er_32768_1_4.txt,erdos_renyi_10ins_m20,45,SpecSignedLap,-8869671.0,0.14794921875,True,46,1.0,1.0,1,2025-11-21 04:18:59
er_32768_1_4.txt,erdos_renyi_10ins_m20,46,SpecSignedLap,-8862143.0,0.1519486904144287,True,46,1.0,1.0,1,2025-11-21 04:18:59
er_32768_1_4.txt,erdos_renyi_10ins_m20,47,SpecSignedLap,-8866655.0,0.1653997898101806,True,41,1.0,1.0,1,2025-11-21 04:18:59
er_32768_1_4.txt,erdos_renyi_10ins_m20,48,SpecSignedLap,-8868985.0,0.1252162456512451,True,43,1.0,1.0,1,2025-11-21 04:18:59
er_32768_1_4.txt,erdos_renyi_10ins_m20,49,SpecSignedLap,-8867925.0,0.1198930740356445,True,60,1.0,1.0,1,2025-11-21 04:18:59
er_32768_1_4.txt,erdos_renyi_10ins_m20,50,SpecSignedLap,-8856905.0,0.129730224609375,True,39,1.0,1.0,1,2025-11-21 04:19:00
er_32768_1_4.txt,erdos_renyi_10ins_m20,51,SpecSignedLap,-8870147.0,0.12789058685302734,True,51,1.0,1.0,1,2025-11-21 04:19:00
