instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
er_2097152_1_0.bin.gz,erdos_renyi,42,SPONGE,-455104437.0,99.42685270309448,2,1.0,1.0,True,2025-11-16 15:21:16
