instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
er_2097152_1_2.bin.gz,erdos_renyi,42,SPONGE,-455086289.0,92.76742219924927,2,1.0,1.0,True,2025-11-16 15:26:55
