instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
er_2097152_1_3.bin.gz,erdos_renyi,42,SPONGE,-454550625.0,83.53451681137085,2,1.0,1.0,True,2025-11-16 15:29:37
