instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
er_4194304_1_7.bin.gz,erdos_renyi,42,SPONGE,-829727803.0,277.02075004577637,2,1.0,1.0,True,2025-11-16 16:44:29
