instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
er_8388608_1_9.bin.gz,erdos_renyi,42,SPONGE,-1362491916.0,570.6449112892151,2,1.0,1.0,True,2025-11-16 19:29:52
