instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
er_2097152_1_4.bin.gz,erdos_renyi,42,SPONGE,-454082162.0,90.42751383781433,2,1.0,1.0,True,2025-11-16 15:32:24
