instance_name,dataset,seed,solver_name,alpha,beta,energy,time,mode,use_local_search,local_search_iterations,eigsh_iterations,warm_start,alpha_index,precision,timestamp
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.0,1.0,-31274.0,0.0131871700286865,0,True,43,33,True,0,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.0887356509416113,1.0,-31292.0,0.0124979019165039,0,True,43,33,True,1,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.1254911610276317,1.0,-31292.0,0.0124545097351074,0,True,43,33,True,2,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.1536946558735679,1.0,-31292.0,0.0125401020050048,0,True,43,33,True,3,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.1774713018832227,1.0,-30970.0,0.0126242637634277,0,True,43,33,True,4,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.1984189475331362,1.0,-30970.0,0.012519359588623,0,True,43,33,True,5,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.2173570668006655,1.0,-30970.0,0.0125119686126708,0,True,43,33,True,6,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.2347724648169381,1.0,-30970.0,0.0124518871307373,0,True,43,33,True,7,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.2509823220552634,1.0,-30970.0,0.0125257968902587,0,True,43,33,True,8,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.2662069528248341,1.0,-31292.0,0.0126001834869384,0,True,43,33,True,9,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.2806067666331568,1.0,-31292.0,0.0125370025634765,0,True,43,33,True,10,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.2943028597012718,1.0,-31292.0,0.0125994682312011,0,True,43,33,True,11,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.3073893117471359,1.0,-31292.0,0.012639045715332,0,True,43,33,True,12,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.3199409394316542,1.0,-30970.0,0.0125074386596679,0,True,43,33,True,13,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.3320184038158743,1.0,-31292.0,0.0125792026519775,0,True,43,33,True,14,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.3436716983117353,1.0,-30432.0,0.0128154754638671,0,True,43,33,True,15,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.3549426037664455,1.0,-31112.000000000007,0.0128810405731201,0,True,43,33,True,16,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.3658664615902029,1.0,-30432.0,0.012789249420166,0,True,43,33,True,17,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.3764734830828951,1.0,-30432.0,0.0127537250518798,0,True,43,33,True,18,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.3867897351437838,1.0,-30432.0,0.0126442909240722,0,True,43,33,True,19,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.3968378950662725,1.0,-30496.0,0.0124967098236083,0,True,43,33,True,20,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.4066378372811136,1.0,-30496.0,0.0124812126159667,0,True,43,33,True,21,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.4162070956347247,1.0,-30496.0,0.0127820968627929,0,True,43,33,True,22,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.4255612320274539,1.0,-30496.0,0.0126774311065673,0,True,43,33,True,23,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.434714133601331,1.0,-30496.0,0.0127298831939697,0,True,43,33,True,24,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.4436782547080569,1.0,-30496.0,0.0126378536224365,0,True,43,33,True,25,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.4524648157026343,1.0,-30496.0,0.0126311779022216,0,True,43,33,True,26,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.4610839676207039,1.0,-30496.0,0.0124270915985107,0,True,43,33,True,27,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.4695449296338763,1.0,-30496.0,0.012519359588623,0,True,43,33,True,28,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.4778561045889373,1.0,-30682.0,0.0125153064727783,0,True,43,33,True,29,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.4860251767562508,1.0,-30682.0,0.0127403736114501,0,True,43,33,True,30,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.4940591950252281,1.0,-30682.0,0.0126328468322753,0,True,43,33,True,31,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5019646441105269,1.0,-30682.0,0.0126407146453857,0,True,43,33,True,32,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5097475058154177,1.0,-30682.0,0.0125994682312011,0,True,43,33,True,33,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.51741331199832,1.0,-31274.0,0.0124540328979492,0,True,43,33,True,34,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5249671905758515,1.0,-31274.0,0.0124385356903076,0,True,43,33,True,35,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5324139056496683,1.0,-31274.0,0.0124042034149169,0,True,43,33,True,36,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5397578926492556,1.0,-31274.0,0.0125164985656738,0,True,43,33,True,37,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5470032892270364,1.0,-31274.0,0.01275634765625,0,True,43,33,True,38,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.554153962516942,1.0,-31274.0,0.0127203464508056,0,True,43,33,True,39,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5612135332663137,1.0,-31274.0,0.0127031803131103,0,True,43,33,True,40,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5681853972686127,1.0,-31274.0,0.0125772953033447,0,True,43,33,True,41,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5750727444570146,1.0,-31214.0,0.0125448703765869,0,True,43,33,True,42,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5818785759635375,1.0,-31274.0,0.0124778747558593,0,True,43,33,True,43,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5886057194025436,1.0,-31274.0,0.0124633312225341,0,True,43,33,True,44,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.5952568425994088,1.0,-31274.0,0.0124983787536621,0,True,43,33,True,45,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6018344659534288,1.0,-30676.0,0.0127263069152832,0,True,43,33,True,46,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6083409735974393,1.0,-30676.0,0.0126776695251464,0,True,43,33,True,47,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6147786234942719,1.0,-30676.0,0.0126979351043701,0,True,43,33,True,48,32,2025-11-16 05:00:13
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6211495565912796,1.0,-30676.0,0.0126430988311767,0,True,43,33,True,49,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6274558051381586,1.0,-30676.0,0.012510061264038,0,True,43,33,True,50,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6336993002596786,1.0,-31214.0,0.0124468803405761,0,True,43,33,True,51,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6398818788633085,1.0,-31214.0,0.0124592781066894,0,True,43,33,True,52,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6460052899517691,1.0,-31214.0,0.0125923156738281,0,True,43,33,True,53,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6520712004019966,1.0,-31214.0,0.0127644538879394,0,True,43,33,True,54,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6580812002646271,1.0,-31214.0,0.0127065181732177,0,True,43,33,True,55,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6640368076317485,1.0,-31214.0,0.0127608776092529,0,True,43,33,True,56,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6699394731151429,1.0,-31214.0,0.0126888751983642,0,True,43,33,True,57,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6757905839724513,1.0,-31214.0,0.0126638412475585,0,True,43,33,True,58,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6815914679145113,1.0,-31214.0,0.0124905109405517,0,True,43,33,True,59,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6873433966234707,1.0,-31214.0,0.0127310752868652,0,True,43,33,True,60,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6930475890080863,1.0,-31214.0,0.0126316547393798,0,True,43,33,True,61,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.6987052142198116,1.0,-30676.0,0.0127549171447753,0,True,43,33,True,62,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.7043173944508145,1.0,-31274.0,0.012479543685913,0,True,43,33,True,63,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.709885207532891,1.0,-31274.0,0.0124824047088623,0,True,43,33,True,64,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.7154096893543218,1.0,-31274.0,0.0124404430389404,0,True,43,33,True,65,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.7208918361100219,1.0,-31274.0,0.0124855041503906,0,True,43,33,True,66,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.7263326063988248,1.0,-31274.0,0.0124557018280029,0,True,43,33,True,67,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.7317329231804058,1.0,-31242.0,0.0125422477722167,0,True,43,33,True,68,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.7370936756031579,1.0,-31242.0,0.0124814510345458,0,True,43,33,True,69,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.7424157207132704,1.0,-31274.0,0.0125734806060791,0,True,43,33,True,70,32,2025-11-16 05:00:14
ba_128_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn,0.7476998850543153,1.0,-31418.0,0.012434959411621,0,True,43,33,True,71,32,2025-11-16 05:00:14
