instance_name,dataset,seed,solver_name,alpha,beta,energy,raw_energy,time,mode,use_local_search,local_search_iterations,eigsh_iterations,warm_start,alpha_index,precision,lambda1,degree_scale,energy_bound,timestamp
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.0,1.0,-2124477101.0,-432807641.0000017,0.955254077911377,0,True,71,33,True,0,32,0.9996012449264526,8388609.0,-1766782369584078.0,2025-11-20 19:42:27
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.0887356509416113,1.0,-2124538337.0,-432805951.0000023,0.7005434036254883,0,True,71,33,True,1,32,0.9993138909339904,2830536.5,-595987293097463.5,2025-11-20 19:42:28
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.1254911610276317,1.0,-2124491029.0,-432842633.0000024,0.6997127532958984,0,True,71,33,True,2,32,0.9991408586502076,1804959.375,-379979762757829.2,2025-11-20 19:42:29
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.1536946558735679,1.0,-2124347765.0,-432991907.00000215,0.699800968170166,0,True,71,33,True,3,32,0.9989790916442872,1278038.25,-269008849455833.0,2025-11-20 19:42:29
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.1774713018832227,1.0,-2124479587.0,-433385729.00000185,0.699878454208374,0,True,71,33,True,4,32,0.9988191723823548,955347.625,-201054878181956.0,2025-11-20 19:42:30
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.1984189475331362,1.0,-2124793903.0,-434053561.000002,0.6984384059906006,0,True,71,33,True,5,32,0.9986577033996582,739303.9375,-155562886192830.78,2025-11-20 19:42:31
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.2173570668006655,1.0,-2124994218.9999995,-435066511.0000019,0.6993253231048584,0,True,71,33,True,6,32,0.9984927773475648,586368.75,-123362187297060.23,2025-11-20 19:42:31
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.2347724648169381,1.0,-2124847640.9999995,-436268437.0000015,0.6992228031158447,0,True,71,33,True,7,32,0.9983232617378236,473823.03125,-99667525033742.06,2025-11-20 19:42:32
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.2509823220552634,1.0,-2124582220.9999995,-437601373.0000017,0.6993536949157715,0,True,71,33,True,8,32,0.9981483221054076,388572.75,-81721012442058.53,2025-11-20 19:42:33
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.2662069528248341,1.0,-2125147980.9999995,-439101487.0000027,0.6996519565582275,0,True,71,33,True,9,32,0.9979674816131592,322528.1875,-67818843984096.3,2025-11-20 19:42:33
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.2806067666331568,1.0,-2125373645.0,-440705015.0000015,0.6995937824249268,0,True,71,33,True,10,32,0.9977802038192748,270426.5,-56852615216153.62,2025-11-20 19:42:34
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.2943028597012718,1.0,-2125716988.9999995,-442410171.0000023,0.6984636783599854,0,True,71,33,True,11,32,0.9975860118865968,228703.671875,-48071735856935.67,2025-11-20 19:42:35
er_8388608_1_0.bin.gz,erdos_renyi,42,SpecAnn,0.3073893117471359,1.0,-2124823524.9999995,-444035595.0000013,0.7004544734954834,0,True,71,33,True,12,32,0.9973846673965454,194867.265625,-40951319072516.125,2025-11-20 19:42:36
