instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
ba_32768_1_5.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,-8380928.0,2.4581973552703857,True,67,0.9432729082972536,1.00000001,0,64,2025-11-16 07:26:06
ba_32768_1_5.txt,barabasi_albert_10ins_m20,43,SpecAnn-64,-8373358.000000001,2.4472086429595947,True,58,0.9432729082972536,1.00000001,0,64,2025-11-16 07:26:09
ba_32768_1_5.txt,barabasi_albert_10ins_m20,44,SpecAnn-64,-8376826.0,2.462775230407715,True,77,0.9474374888485204,1.00000001,0,64,2025-11-16 07:26:11
ba_32768_1_5.txt,barabasi_albert_10ins_m20,45,SpecAnn-64,-8373058.000000001,2.485418796539306,True,92,0.9348880938548184,1.00000001,0,64,2025-11-16 07:26:14
ba_32768_1_5.txt,barabasi_albert_10ins_m20,46,SpecAnn-64,-8383286.000000001,2.4461886882781982,True,65,0.9432729082972536,1.00000001,0,64,2025-11-16 07:26:17
ba_32768_1_5.txt,barabasi_albert_10ins_m20,47,SpecAnn-64,-8391400.0,2.4644153118133545,True,77,0.9432729082972536,1.00000001,0,64,2025-11-16 07:26:19
ba_32768_1_5.txt,barabasi_albert_10ins_m20,48,SpecAnn-64,-8376938.000000001,2.435941696166992,True,59,0.9348880938548184,1.00000001,0,64,2025-11-16 07:26:22
ba_32768_1_5.txt,barabasi_albert_10ins_m20,49,SpecAnn-64,-8377140.0,2.4450342655181885,True,60,0.9348880938548184,1.00000001,0,64,2025-11-16 07:26:24
ba_32768_1_5.txt,barabasi_albert_10ins_m20,50,SpecAnn-64,-8393004.0,2.4380593299865723,True,58,0.9432729082972536,1.00000001,0,64,2025-11-16 07:26:27
ba_32768_1_5.txt,barabasi_albert_10ins_m20,51,SpecAnn-64,-8379302.000000001,2.434830665588379,True,57,0.9432729082972536,1.00000001,0,64,2025-11-16 07:26:29
