instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
ba_128_1_8.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,-32395.0,2.8840458393096924,True,47,0.6018344659534288,1.0,0,32,2025-11-16 05:15:59
ba_128_1_8.txt,barabasi_albert_10ins_m20,43,SpecAnn-cold,-32293.0,2.8716964721679688,True,77,0.4524648157026343,1.0,0,32,2025-11-16 05:16:02
ba_128_1_8.txt,barabasi_albert_10ins_m20,44,SpecAnn-cold,-32293.0,2.91446304321289,True,43,0.434714133601331,1.0,0,32,2025-11-16 05:16:05
ba_128_1_8.txt,barabasi_albert_10ins_m20,45,SpecAnn-cold,-32395.0,2.8672378063201904,True,33,0.5886057194025436,1.0,0,32,2025-11-16 05:16:08
ba_128_1_8.txt,barabasi_albert_10ins_m20,46,SpecAnn-cold,-32293.0,2.915646553039551,True,31,0.1254911610276317,1.0,0,32,2025-11-16 05:16:11
ba_128_1_8.txt,barabasi_albert_10ins_m20,47,SpecAnn-cold,-32395.0,2.9420132637023926,True,47,0.6640368076317485,1.0,0,32,2025-11-16 05:16:14
ba_128_1_8.txt,barabasi_albert_10ins_m20,48,SpecAnn-cold,-32395.0,2.946762084960937,True,37,0.5886057194025436,1.0,0,32,2025-11-16 05:16:17
ba_128_1_8.txt,barabasi_albert_10ins_m20,49,SpecAnn-cold,-32293.0,2.9178924560546875,True,37,0.3867897351437838,1.0,0,32,2025-11-16 05:16:20
ba_128_1_8.txt,barabasi_albert_10ins_m20,50,SpecAnn-cold,-32395.0,2.914339780807495,True,41,0.6018344659534288,1.0,0,32,2025-11-16 05:16:23
ba_128_1_8.txt,barabasi_albert_10ins_m20,51,SpecAnn-cold,-32395.0,2.888381004333496,True,55,0.6873433966234707,1.0,0,32,2025-11-16 05:16:26
