instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
ba_256_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,-64676.99999999999,2.707273244857788,True,70,0.7476998850543153,1.0,0,32,2025-11-16 05:42:00
ba_256_1_9.txt,barabasi_albert_10ins_m20,43,SpecAnn-cold,-64499.0,2.682058572769165,True,46,0.6336993002596786,1.0,0,32,2025-11-16 05:42:02
ba_256_1_9.txt,barabasi_albert_10ins_m20,44,SpecAnn-cold,-64941.00000000001,2.7467260360717773,True,81,0.8132756745622272,1.0,0,32,2025-11-16 05:42:05
ba_256_1_9.txt,barabasi_albert_10ins_m20,45,SpecAnn-cold,-64982.99999999999,2.6759536266326904,True,78,0.51741331199832,1.0,0,32,2025-11-16 05:42:08
ba_256_1_9.txt,barabasi_albert_10ins_m20,46,SpecAnn-cold,-65101.0,2.7556867599487305,True,71,0.7317329231804058,1.0,0,32,2025-11-16 05:42:11
ba_256_1_9.txt,barabasi_albert_10ins_m20,47,SpecAnn-cold,-64866.99999999999,2.7257533073425293,True,102,0.7424157207132704,1.0,0,32,2025-11-16 05:42:13
ba_256_1_9.txt,barabasi_albert_10ins_m20,48,SpecAnn-cold,-64831.0,2.702983856201172,True,63,0.7986208584745024,1.0,0,32,2025-11-16 05:42:16
ba_256_1_9.txt,barabasi_albert_10ins_m20,49,SpecAnn-cold,-64057.0,2.7305116653442383,True,94,0.878438127193422,1.0,0,32,2025-11-16 05:42:19
ba_256_1_9.txt,barabasi_albert_10ins_m20,50,SpecAnn-cold,-64539.00000000001,2.747567653656006,True,88,0.7936757901325451,1.0,0,32,2025-11-16 05:42:22
ba_256_1_9.txt,barabasi_albert_10ins_m20,51,SpecAnn-cold,-64109.00000000001,2.7219653129577637,True,57,0.878438127193422,1.0,0,32,2025-11-16 05:42:25
