instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
G8.txt,Gset,42,SpecSignedLap,-4002.0,0.0329792499542236,True,16,1.0,1.0,1,2025-11-24 04:59:15
G8.txt,Gset,43,SpecSignedLap,-4006.000000000001,0.0358519554138183,True,29,1.0,1.0,1,2025-11-24 04:59:15
G8.txt,Gset,44,SpecSignedLap,-4002.0,0.03533935546875,True,27,1.0,1.0,1,2025-11-24 04:59:15
G8.txt,Gset,45,SpecSignedLap,-4022.000000000001,0.0321402549743652,True,15,1.0,1.0,1,2025-11-24 04:59:15
G8.txt,Gset,46,SpecSignedLap,-3998.0,0.0320179462432861,True,15,1.0,1.0,1,2025-11-24 04:59:15
G8.txt,Gset,47,SpecSignedLap,-3988.000000000001,0.0327534675598144,True,17,1.0,1.0,1,2025-11-24 04:59:15
G8.txt,Gset,48,SpecSignedLap,-3984.000000000001,0.0388200283050537,True,37,1.0,1.0,1,2025-11-24 04:59:15
G8.txt,Gset,49,SpecSignedLap,-3986.0,0.0327506065368652,True,16,1.0,1.0,1,2025-11-24 04:59:15
G8.txt,Gset,50,SpecSignedLap,-4026.0,0.0358531475067138,True,29,1.0,1.0,1,2025-11-24 04:59:15
G8.txt,Gset,51,SpecSignedLap,-4001.9999999999995,0.033313751220703125,True,20,1.0,1.0,1,2025-11-24 04:59:15
