instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
G17.txt,Gset,42,SpecSignedLap,-1065.0,0.3967337608337402,True,1000,1.0,1.0,1,2025-11-24 04:58:01
G17.txt,Gset,43,SpecSignedLap,-1065.0,0.4006886482238769,True,1000,1.0,1.0,1,2025-11-24 04:58:01
G17.txt,Gset,44,SpecSignedLap,-1065.0,0.3810281753540039,True,1000,1.0,1.0,1,2025-11-24 04:58:01
G17.txt,Gset,45,SpecSignedLap,-1065.0,0.3948969841003418,True,1000,1.0,1.0,1,2025-11-24 04:58:02
G17.txt,Gset,46,SpecSignedLap,-1065.0,0.3825855255126953,True,1000,1.0,1.0,1,2025-11-24 04:58:02
G17.txt,Gset,47,SpecSignedLap,-1065.0,0.392423152923584,True,1000,1.0,1.0,1,2025-11-24 04:58:03
G17.txt,Gset,48,SpecSignedLap,-1065.0,0.3937792778015136,True,1000,1.0,1.0,1,2025-11-24 04:58:03
G17.txt,Gset,49,SpecSignedLap,-1065.0,0.3999476432800293,True,1000,1.0,1.0,1,2025-11-24 04:58:03
G17.txt,Gset,50,SpecSignedLap,-1065.0,0.3984975814819336,True,1000,1.0,1.0,1,2025-11-24 04:58:04
G17.txt,Gset,51,SpecSignedLap,-1065.0,0.38199925422668457,True,1000,1.0,1.0,1,2025-11-24 04:58:04
