instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
G46.txt,Gset,42,SpecSignedLap,-3126.0,0.0419456958770751,True,25,1.0,1.0,1,2025-11-24 04:58:44
G46.txt,Gset,43,SpecSignedLap,-3150.0000000000005,0.0451254844665527,True,18,1.0,1.0,1,2025-11-24 04:58:44
G46.txt,Gset,44,SpecSignedLap,-3140.0,0.0424520969390869,True,27,1.0,1.0,1,2025-11-24 04:58:44
G46.txt,Gset,45,SpecSignedLap,-3183.9999999999995,0.038454532623291,True,14,1.0,1.0,1,2025-11-24 04:58:44
G46.txt,Gset,46,SpecSignedLap,-3154.0,0.0392050743103027,True,18,1.0,1.0,1,2025-11-24 04:58:44
G46.txt,Gset,47,SpecSignedLap,-3164.0,0.0415253639221191,True,26,1.0,1.0,1,2025-11-24 04:58:44
G46.txt,Gset,48,SpecSignedLap,-3158.0000000000005,0.0398838520050048,True,21,1.0,1.0,1,2025-11-24 04:58:44
G46.txt,Gset,49,SpecSignedLap,-3132.0000000000005,0.0447762012481689,True,21,1.0,1.0,1,2025-11-24 04:58:44
G46.txt,Gset,50,SpecSignedLap,-3151.9999999999995,0.0390949249267578,True,21,1.0,1.0,1,2025-11-24 04:58:44
G46.txt,Gset,51,SpecSignedLap,-3126.0,0.03911566734313965,True,21,1.0,1.0,1,2025-11-24 04:58:44
