instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
G57.txt,Gset,42,SpecSignedLap,-6206.0,0.070878267288208,True,4,1.0,1.0,1,2025-11-24 04:59:04
G57.txt,Gset,43,SpecSignedLap,-6198.0,0.0647649765014648,True,4,1.0,1.0,1,2025-11-24 04:59:04
G57.txt,Gset,44,SpecSignedLap,-6270.0,0.058351993560791,True,5,1.0,1.0,1,2025-11-24 04:59:04
G57.txt,Gset,45,SpecSignedLap,-6206.0,0.0623495578765869,True,4,1.0,1.0,1,2025-11-24 04:59:04
G57.txt,Gset,46,SpecSignedLap,-6238.0,0.0519170761108398,True,5,1.0,1.0,1,2025-11-24 04:59:04
G57.txt,Gset,47,SpecSignedLap,-6258.0,0.0619463920593261,True,4,1.0,1.0,1,2025-11-24 04:59:04
G57.txt,Gset,48,SpecSignedLap,-6194.0,0.0673315525054931,True,4,1.0,1.0,1,2025-11-24 04:59:04
G57.txt,Gset,49,SpecSignedLap,-6198.0,0.0622997283935546,True,4,1.0,1.0,1,2025-11-24 04:59:04
G57.txt,Gset,50,SpecSignedLap,-6286.0,0.0623924732208251,True,4,1.0,1.0,1,2025-11-24 04:59:04
G57.txt,Gset,51,SpecSignedLap,-6282.0,0.06220865249633789,True,4,1.0,1.0,1,2025-11-24 04:59:04
