instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
G30.txt,Gset,42,SpecSignedLap,-6438.000000000001,0.0450937747955322,True,22,1.0,1.0,1,2025-11-24 04:58:19
G30.txt,Gset,43,SpecSignedLap,-6430.0,0.0474042892456054,True,30,1.0,1.0,1,2025-11-24 04:58:19
G30.txt,Gset,44,SpecSignedLap,-6401.999999999999,0.0438539981842041,True,19,1.0,1.0,1,2025-11-24 04:58:19
G30.txt,Gset,45,SpecSignedLap,-6434.0,0.0402548313140869,True,17,1.0,1.0,1,2025-11-24 04:58:19
G30.txt,Gset,46,SpecSignedLap,-6430.0,0.0414657592773437,True,22,1.0,1.0,1,2025-11-24 04:58:19
G30.txt,Gset,47,SpecSignedLap,-6463.999999999999,0.0358808040618896,True,21,1.0,1.0,1,2025-11-24 04:58:19
G30.txt,Gset,48,SpecSignedLap,-6418.0,0.0388219356536865,True,31,1.0,1.0,1,2025-11-24 04:58:19
G30.txt,Gset,49,SpecSignedLap,-6447.999999999999,0.0444839000701904,True,14,1.0,1.0,1,2025-11-24 04:58:19
G30.txt,Gset,50,SpecSignedLap,-6436.0,0.0407743453979492,True,26,1.0,1.0,1,2025-11-24 04:58:19
G30.txt,Gset,51,SpecSignedLap,-6428.0,0.0403292179107666,True,23,1.0,1.0,1,2025-11-24 04:58:19
