instance_name,dataset,seed,solver_name,alpha,beta,energy,raw_energy,time,mode,use_local_search,local_search_iterations,eigsh_iterations,warm_start,alpha_index,precision,lambda1,degree_scale,energy_bound,timestamp
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.0,1.0,-16984734.0,-3661691.9999999986,0.01561284065246582,0,True,43,33,True,0,32,0.9954898953437805,65537.0,-107750806749.49615,2025-11-23 19:15:53
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.0887356509416113,1.0,-16956928.0,-3775960.0,0.0125367641448974,0,True,42,33,True,1,32,0.993741512298584,34021.36328125,-55837023802.57535,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.1086785334003327,1.0,-16896808.000000004,-3807842.0,0.0127804279327392,0,True,49,33,True,1,32,0.993263065814972,29360.7890625,-48164729613.94024,2025-11-23 19:04:08
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.1254911610276317,1.0,-16910410.0,-3836004.0000000014,0.0125098228454589,0,True,42,33,True,2,32,0.992831289768219,25931.60546875,-42520853986.90527,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.13310347641241707,1.0,-16953884.0,-3848750.0000000005,0.012702465057373047,0,True,43,33,True,1,32,0.9926267266273499,24513.66796875,-40187536143.18326,2025-11-23 19:15:53
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.1536946558735679,1.0,-16917883.999999996,-3889846.000000001,0.0124804973602294,0,True,42,33,True,3,32,0.992043673992157,21054.84765625,-34496895449.30511,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.1536946558735679,1.0,-16924781.999999996,-3889845.999999999,0.0125327110290527,0,True,49,33,True,2,32,0.992043673992157,21054.84765625,-34496895449.30511,2025-11-23 19:04:08
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.1774713018832227,1.0,-16946544.0,-3934044.000000001,0.0124022960662841,0,True,42,33,True,4,32,0.9913125038146972,17663.69921875,-28919405574.81312,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.1882367415414475,1.0,-16908136.0,-3965588.0,0.0124478340148925,0,True,49,33,True,3,32,0.9909595847129822,16313.60546875,-26699493003.070103,2025-11-23 19:04:08
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.18823674154144757,1.0,-16886072.0,-3965587.9999999995,0.01262211799621582,0,True,43,33,True,2,32,0.9909595251083374,16313.60546875,-26699491397.138012,2025-11-23 19:15:53
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.1984189475331362,1.0,-16923091.999999996,-3985957.999999999,0.0126867294311523,0,True,42,33,True,5,32,0.9906125664711,15131.78125,-24756600263.05541,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2173570668006655,1.0,-16904422.0,-4034423.999999999,0.0126762390136718,0,True,42,33,True,6,32,0.9899309873580932,13156.7216796875,-21510461275.669502,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2173570668006655,1.0,-16947255.999999996,-4034423.999999999,0.0128149986267089,0,True,49,33,True,4,32,0.9899309873580932,13156.7216796875,-21510461275.669502,2025-11-23 19:04:08
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.23054198381035199,1.0,-16901310.0,-4073735.9999999995,0.012857675552368164,0,True,43,33,True,3,32,0.9894272685050964,11936.037109375,-19504784334.594944,2025-11-23 19:15:53
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2347724648169381,1.0,-16900770.0,-4085024.0,0.0126698017120361,0,True,42,33,True,7,32,0.9892603754997252,11568.904296875,-18901660540.942657,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2430125883781254,1.0,-16900693.999999996,-4113829.999999999,0.0127365589141845,0,True,49,33,True,5,32,0.9889275431632996,10885.919921875,-17779794010.41141,2025-11-23 19:04:08
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2509823220552634,1.0,-16873512.000000004,-4143674.0,0.0126795768737792,0,True,42,33,True,8,32,0.9885957837104796,10263.7451171875,-16757982378.815292,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2662069528248341,1.0,-16909554.0,-4178028.0,0.0126769542694091,0,True,42,33,True,9,32,0.9879338145256042,9172.369140625,-14966025884.853231,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2662069528248341,1.0,-16888022.0,-4178028.0,0.012718915939331,0,True,49,33,True,6,32,0.9879338145256042,9172.369140625,-14966025884.853231,2025-11-23 19:04:08
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.26620695282483414,1.0,-16908382.0,-4178027.9999999995,0.012787580490112305,0,True,43,33,True,4,32,0.9879337549209595,9172.369140625,-14966024981.91354,2025-11-23 19:15:53
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2806067666331568,1.0,-16940522.000000004,-4233552.0,0.012629747390747,0,True,42,33,True,10,32,0.987272083759308,8247.1591796875,-13447400856.340532,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2875363722285073,1.0,-16872490.0,-4249552.0,0.0127394199371337,0,True,49,33,True,7,32,0.986940622329712,7835.80078125,-12772371078.963818,2025-11-23 19:04:08
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2943028597012718,1.0,-16932103.999999996,-4267210.0,0.0127182006835937,0,True,42,33,True,11,32,0.9866085648536682,7453.9423828125,-12145853255.528831,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.2976284212997044,1.0,-16901866.0,-4275438.0,0.01283407211303711,0,True,43,33,True,5,32,0.9864423274993896,7273.1474609375,-11849259456.732563,2025-11-23 19:15:53
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.3073893117471359,1.0,-16931134.0,-4301542.0,0.0126636028289794,0,True,42,33,True,12,32,0.9859420657157898,6767.4384765625,-11019777598.174704,2025-11-23 18:38:48
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.3073893117471359,1.0,-16926799.999999996,-4301542.0,0.0127227306365966,0,True,49,33,True,8,32,0.9859420657157898,6767.4384765625,-11019777598.174704,2025-11-23 19:04:08
ws_65536_1_6.txt,watts_strogatz_65K,42,SpecAnn,0.3199409394316542,1.0,-16908746.0,-4350423.999999999,0.0127460956573486,0,True,42,33,True,13,32,0.9852712154388428,6168.498046875,-10037656826.550152,2025-11-23 18:38:48
