instance_name,dataset,seed,solver_name,alpha,beta,energy,time,mode,use_local_search,local_search_iterations,eigsh_iterations,warm_start,alpha_index,precision,timestamp
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.0,1.00000001,-62689718.0,0.0337021350860595,0,True,37,33,True,0,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.0887356509416113,1.00000001,-62748228.00000001,0.0221972465515136,0,True,37,33,True,1,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.1254911610276317,1.00000001,-62607310.0,0.0209333896636962,0,True,37,33,True,2,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.1536946558735679,1.00000001,-62772048.00000001,0.019073486328125,0,True,37,33,True,3,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.1774713018832227,1.00000001,-62692400.0,0.0172953605651855,0,True,37,33,True,4,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.1984189475331362,1.00000001,-62733322.000000015,0.0171117782592773,0,True,37,33,True,5,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.2173570668006655,1.00000001,-62629440.00000001,0.0173244476318359,0,True,37,33,True,6,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.2347724648169381,1.00000001,-62723570.00000001,0.0171549320220947,0,True,37,33,True,7,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.2509823220552634,1.00000001,-62775646.000000015,0.0172700881958007,0,True,37,33,True,8,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.2662069528248341,1.00000001,-62699827.99999999,0.0171546936035156,0,True,37,33,True,9,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.2806067666331568,1.00000001,-62664751.99999999,0.0171380043029785,0,True,37,33,True,10,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.2943028597012718,1.00000001,-62766207.99999999,0.0171136856079101,0,True,37,33,True,11,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.3073893117471359,1.00000001,-62677646.00000001,0.0171983242034912,0,True,37,33,True,12,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.3199409394316542,1.00000001,-62605818.0,0.0172681808471679,0,True,37,33,True,13,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.3320184038158743,1.00000001,-62633902.00000001,0.0172014236450195,0,True,37,33,True,14,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.3436716983117353,1.00000001,-62643246.000000015,0.0146031379699707,0,True,37,33,True,15,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.3549426037664455,1.00000001,-62644838.0,0.0132484436035156,0,True,37,33,True,16,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.3658664615902029,1.00000001,-62790354.00000001,0.0131871700286865,0,True,37,33,True,17,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.3764734830828951,1.00000001,-62846992.000000015,0.0132021903991699,0,True,37,33,True,18,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.3867897351437838,1.00000001,-62721012.0,0.0131466388702392,0,True,37,33,True,19,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.3968378950662725,1.00000001,-62728144.00000001,0.0132248401641845,0,True,37,33,True,20,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.4066378372811136,1.00000001,-62675534.0,0.0132818222045898,0,True,37,33,True,21,64,2025-11-16 07:20:28
ba_262144_1_7.txt,barabasi_albert_10ins_m20,42,SpecAnn-64,0.4162070956347247,1.00000001,-62726138.00000001,0.0131928920745849,0,True,37,33,True,22,64,2025-11-16 07:20:28
