instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G10.txt,Gset,42,DSN_thorough,-1954.0,1954.0,-5130.335627009219,31.72852563858032,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:19:30
G10.txt,Gset,43,DSN_thorough,-1987.0,1987.0,-5130.012512207031,31.936224699020386,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:20:02
G10.txt,Gset,44,DSN_thorough,-1962.0,1962.0,-5130.01708984375,31.83801579475403,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:20:34
G10.txt,Gset,45,DSN_thorough,-1933.0,1933.0,-5130.073567210813,31.653197288513184,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:21:05
G10.txt,Gset,46,DSN_thorough,-1967.0,1967.0,-5130.408126161259,31.91457319259644,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:21:37
G10.txt,Gset,47,DSN_thorough,-1945.0,1945.0,-5129.999923706055,31.84163808822632,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:22:09
G10.txt,Gset,48,DSN_thorough,-1965.0,1965.0,-5130.096044151578,31.64467072486877,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:22:41
G10.txt,Gset,49,DSN_thorough,-1928.0,1928.0,-5130.197534957668,31.935847282409668,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:23:13
G10.txt,Gset,50,DSN_thorough,-1977.0,1977.0,-5130.203628540039,31.794129133224487,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:23:44
G10.txt,Gset,51,DSN_thorough,-1954.0,1954.0,-5130.329503606423,31.64463448524475,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:24:16
