instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G3.txt,Gset,42,DSN_thorough,-11405.0,11405.0,-19175.997799071483,6.879206895828247,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:28:56
G3.txt,Gset,43,DSN_thorough,-11405.0,11405.0,-19175.99583311798,6.953152179718018,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:29:03
G3.txt,Gset,44,DSN_thorough,-11405.0,11405.0,-19175.997673337348,6.96775484085083,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:29:10
G3.txt,Gset,45,DSN_thorough,-11405.0,11405.0,-19175.99773620453,6.884143114089966,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:29:17
G3.txt,Gset,46,DSN_thorough,-11405.0,11405.0,-19175.99633605918,6.898223161697388,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:29:24
G3.txt,Gset,47,DSN_thorough,-11405.0,11405.0,-19175.996524658287,6.899935483932495,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:29:31
G3.txt,Gset,48,DSN_thorough,-11405.0,11405.0,-19175.99621032528,6.9530189037323,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:29:37
G3.txt,Gset,49,DSN_thorough,-11405.0,11405.0,-19175.997673337348,6.929706573486328,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:29:44
G3.txt,Gset,50,DSN_thorough,-11405.0,11405.0,-19175.997924804688,6.881635427474976,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:29:51
G3.txt,Gset,51,DSN_thorough,-11405.0,11405.0,-19175.997861938202,6.8981359004974365,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:29:58
