instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G36.txt,Gset,42,DSN_thorough,-7356.0,7356.0,-11778.250694274902,7.018057346343994,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:57:40
G36.txt,Gset,43,DSN_thorough,-7354.0,7354.0,-11778.251413162274,7.021625518798828,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:57:47
G36.txt,Gset,44,DSN_thorough,-7366.0,7366.0,-11778.251413162274,7.047229528427124,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:57:54
G36.txt,Gset,45,DSN_thorough,-7361.0,7361.0,-11778.252366836648,7.0203821659088135,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:58:01
G36.txt,Gset,46,DSN_thorough,-7365.0,7365.0,-11778.251178375212,7.03288459777832,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:58:08
G36.txt,Gset,47,DSN_thorough,-7363.0,7363.0,-11778.251413162274,6.999317407608032,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:58:15
G36.txt,Gset,48,DSN_thorough,-7366.0,7366.0,-11778.251413162274,7.020040512084961,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:58:22
G36.txt,Gset,49,DSN_thorough,-7373.0,7373.0,-11778.251413162274,7.057580471038818,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:58:29
G36.txt,Gset,50,DSN_thorough,-7376.0,7376.0,-11778.250694274902,7.022768020629883,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:58:36
G36.txt,Gset,51,DSN_thorough,-7373.0,7373.0,-11778.251647949219,7.013331174850464,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:58:43
