instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G24.txt,Gset,42,DSN_thorough,-12909.0,12909.0,-19989.998551025405,8.057044506072998,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:08:33
G24.txt,Gset,43,DSN_thorough,-12909.0,12909.0,-19989.99839660595,8.136311054229736,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:08:41
G24.txt,Gset,44,DSN_thorough,-12909.0,12909.0,-19989.99839660595,7.835664749145508,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:08:49
G24.txt,Gset,45,DSN_thorough,-12909.0,12909.0,-19989.99786376953,7.889585018157959,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:08:57
G24.txt,Gset,46,DSN_thorough,-12909.0,12909.0,-19989.997330932645,8.126654863357544,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:09:05
G24.txt,Gset,47,DSN_thorough,-12934.0,12934.0,-19989.99786376953,7.935245513916016,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:09:13
G24.txt,Gset,48,DSN_thorough,-12926.0,12926.0,-19989.997709349496,7.969359874725342,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:09:21
G24.txt,Gset,49,DSN_thorough,-12909.0,12909.0,-19989.99786376953,8.09824252128601,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:09:29
G24.txt,Gset,50,DSN_thorough,-12926.0,12926.0,-19989.997315630662,7.913138389587402,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:09:37
G24.txt,Gset,51,DSN_thorough,-12909.0,12909.0,-19989.997330932645,8.025899648666382,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 18:09:45
