instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G49.txt,Gset,42,DSN_thorough,-6000.0,6000.0,-5999.999057769659,9.449830770492554,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:30:46
G49.txt,Gset,43,DSN_thorough,-6000.0,6000.0,-5999.999642372131,8.661031007766724,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:30:55
G49.txt,Gset,44,DSN_thorough,-6000.0,6000.0,-5999.999642372131,8.85151219367981,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:31:04
G49.txt,Gset,45,DSN_thorough,-6000.0,6000.0,-5999.999642372131,8.780413627624512,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:31:12
G49.txt,Gset,46,DSN_thorough,-6000.0,6000.0,-5999.999642372131,8.746116638183594,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:31:21
G49.txt,Gset,47,DSN_thorough,-6000.0,6000.0,-5999.999642372131,8.674048900604248,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:31:30
G49.txt,Gset,48,DSN_thorough,-6000.0,6000.0,-5999.998700141761,9.307061910629272,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:31:39
G49.txt,Gset,49,DSN_thorough,-6000.0,6000.0,-5999.998700141761,9.363592147827148,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:31:49
G49.txt,Gset,50,DSN_thorough,-6000.0,6000.0,-5999.999284744263,9.354433298110962,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:31:58
G49.txt,Gset,51,DSN_thorough,-6000.0,6000.0,-5999.999284744263,8.751171350479126,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:32:07
